tier	len	has_caption	anilist_id	slug	title	current_synopsis
severe	25	yes	106086	boisura	ボイスラ!!	トップ声優を目指すヤンキー高校生の姿を描いた物語。
severe	25	yes	107794	new-kekyaarusha-tenmatsuki	New!ケキャール社顛末記	会社が倒産し、逃亡の身となった隻眼の猫を描く物語。
severe	25	yes	108222	kureengeemu-wa-yamerarenai	クレーンゲームはやめられない!	クレーンゲームにのめり込む一人の少女を描いた物語。
severe	25	yes	109951	noraneko-sekai	野良猫世界	東京の縄張りをめぐって争う野良猫たちを描いた漫画。
severe	25	yes	111462	tsuki-ga-kirei-desune-suzuyuki-2015	つきがきれいですね★	少年と少女、月、そして恋。それらをめぐる短い物語。
severe	25	yes	112231	okaa-san-switch	お義母さんスイッチ	義母にまつわるあれこれを描いた、ほのぼのコメディ。
severe	25	yes	114950	fujoshi-no-tsuzui-san	腐女子のつづ井さん	とある腐女子の、ゆかいで他愛ない日常を描いた漫画。
severe	25	yes	115222	chika-chan-to	ちかちゃんと!	あつ森を舞台に島の暮らしを描く、ほのぼのコメディ。
severe	25	yes	116143	saioshi-wa-ojou-sama	最推しはお嬢様	番外編を一編収録した、お嬢様をめぐるラブコメディ。
severe	25	yes	119703	ore-no-imouto-ga-konna-ni-kawaii-wake-ga-nai-ayase-if	俺の妹がこんなに可愛いわけがないあやせif	京介と綾瀬が結ばれる、もしもの結末を描いた番外編。
severe	25	yes	120197	ochanomizu-rock	御茶ノ水ロック	テレビ東京のドラマを原作とした、音楽をめぐる漫画。
severe	25	yes	120908	haru-ojou-sama-koi-no-ojikan-desu	はるお嬢さま、恋のお時間です!	はるお嬢さまの恋を描くロマンス。番外編を1話収録。
severe	25	yes	130732	captain-no-mae	「キャプテン」の前	故・ちば あきおの古い読み切り作品を集めた短編集。
severe	25	yes	132085	senyuu-main-quest-dainishou	戦勇。メインクエスト第二章	同名のウェブコミックを原作とするコミカライズ作品。
severe	25	yes	133359	itoshi-no-animalia	愛しのアニマリア	オラミという名のオランウータンを巡るラブコメディ。
severe	25	yes	142183	rettoumon-no-chouetsu-healer	劣等紋の超越ヒーラー	無敵の回復魔法を駆使し、頼れる仲間と無双する物語。
severe	25	yes	142881	sakisaka-io-love-joshi-tanpenshuu	咲坂伊緒恋愛女子短編集	恋する女子たちを描いた、咲坂伊緒による恋愛短編集。
severe	25	yes	152895	tokyo-revengers-full-color-tanpenshuu	東京卍リベンジャーズフルカラー短編集	東京卍會のメンバーたちの青春に焦点を当てた短編集。
severe	25	yes	197539	kimi-no-koe-de-shitsukete	君の声で躾けて	君の声で躾けてほしい——切ない想いを描くロマンス。
severe	25	yes	207333	i-m-in-love	I'm in love	恋に落ちた想いを描くラブストーリー。番外編も収録。
severe	26	yes	41454	doraemon	ドラえもん	「ドラえもん」の単行本未収録エピソードを集めた一冊。
severe	26	yes	50419	d-no-maou	Dの魔王	昭和初期を舞台に繰り広げられる、スパイ・ミステリー。
severe	26	yes	78299	dragon-jam	DRAGON JAM	ストリートバスケットボールを題材にしたスポーツ漫画。
severe	26	yes	90657	fotokano	フォトカノ	PSPゲーム「フォトカノ」を原作とするコミカライズ。
severe	26	yes	92725	aiteki-suushiki	愛的数式	「愛的数式」「慰めは刹那」など全4編を収めた短編集。
severe	26	yes	92930	hamlet	ハムレット	シェイクスピアの戯曲「ハムレット」を漫画化した一冊。
severe	26	yes	92931	henshin-2019	変身	フランツ・カフカの中編小説『変身』を漫画化した一作。
severe	26	yes	95872	hitokui-origin	ヒトクイ-origin-	「ヒトクイ」の前日譚を描く、戦慄のホラーアクション。
severe	26	yes	95989	dekoboko-animation	凸凹アニメーション	とてもコミカルなアニメーターをめぐる、ラブコメディ。
severe	26	yes	96050	meiji-kottou-ki-tan-yumejii	明治骨董奇譚ゆめじい	明治末期の京都。骨董店「夢堂」の老店主をめぐる物語。
severe	26	yes	96764	yappari-taroo-kun-wa-kou-miete-igai-to-xxx-desu	やっぱりタローくんはこう見えて意外と×××です。	ノハナと太郎くんが付き合い始めた後を舞台にした続編。
severe	26	yes	100948	fairy-tail-s	FAIRY TAIL S	本編に収録されなかったサイドストーリーを集めた一冊。
severe	26	yes	105045	hugttopurikyua	Hugっと!プリキュア	アニメ『HUGっと！プリキュア』のコミカライズ作品。
severe	26	yes	105178	namijo	なみじょ!!!!!!	ボートレーサーを目指す女子高生たちを描いたコメディ。
severe	26	yes	106763	kemono-friends-2	けものフレンズ2	アニメ第二期『けものフレンズ2』のコミカライズ作品。
severe	26	yes	107963	naki-no-ryuu-2017	哭きの竜 外伝	原作の物語から10年後を舞台に描く、麻雀勝負の外伝。
severe	26	yes	108842	soto-ha-ii-tenki-dayo	外はいい天気だよ	「外はいい天気だよ」など、二つの物語を収めた短編集。
severe	26	yes	111266	gokigen-naname-no-yoshioka-san	ご機嫌ナナメの吉岡さん	不機嫌な女の子と、彼女に優しい男の子を描く短いお話。
severe	26	yes	113257	eisei-otome-no-tatakaikata	永世乙女の戦い方	女流プロ将棋界で戦う、17歳の女子高生を描いた物語。
severe	26	yes	114169	goshujin-sama-wa-oisha-sama	ご主人様はお医者様	イケメン外科医と看護師の、秘密の関係を描いた恋物語。
severe	26	yes	114246	versailles-no-cinderella	ヴェルサイユのシンデレラ	「ヴェルサイユのシンデレラ」を表題作に収めた短編集。
severe	26	yes	114596	houkago-switch	放課後スイッチ	放課後を舞台に繰り広げられる、賑やかな日常コメディ。
severe	26	yes	115774	bakejo	ばけじょ!	妖怪たちが通う女学園を舞台にした、ほのぼのコメディ。
severe	26	yes	117350	love-dame-zettai	恋愛ダメ、ゼッタイ	番外編1話を含む、恋愛をめぐるラブコメディ・ドラマ。
severe	26	yes	117784	kantai-collection-kancolle-onegai-chinjufu-meyasubako	艦隊これくしょん-艦これ-おねがい!鎮守府目安箱	「艦これ」を題材にした、鎮守府を舞台のコメディ作品。
severe	26	yes	118115	wonder-azuma-hideo-land	ワンダー・AZUMA HIDEO・ランド	吾妻ひでおの絶版になった旧作や同人誌を集めた作品集。
severe	26	yes	121897	kyouryuu-no-kaikata	恐竜の飼いかた	恐竜と暮らす日々を描いた日常もの。番外編1話を収録。
severe	26	yes	124212	puratanasu-no-mi	プラタナスの実	マコという名の小児科医を中心に描かれる、家族の物語。
severe	26	yes	128938	nakigoe-kikasete-kanade-san	なきごえ聞かせて?かなでさん	コメディとお色気が織りなす、かなでさんをめぐる物語。
severe	26	yes	133135	zannen-yousei-doruma-san	残念妖精ドルマさん	とびきり残念な妖精をめぐる、とびきり斬新なコメディ。
severe	26	yes	134117	maguwai-beya-no-kanrinin-san	まぐわい部屋の管理人さん	番外編を含む、まぐわい部屋の管理人をめぐるコメディ。
severe	26	yes	134737	momiji-no-kisetsu-satosho-2017	モミジの棋節	将棋を題材にしたドラマ。※Jump GIGA連載版。
severe	26	yes	138941	knitter-s-high	ニッターズハイ!	男子高校の手芸部を舞台にした、編み物がテーマの物語。
severe	26	yes	141569	fuuten	フーテン	「黄色い涙 フーテン 青春残酷物語」を収録した一巻。
severe	26	yes	142726	crowman	クロウマン	1本の番外編を収録したアクション・ファンタジー作品。
severe	26	yes	142742	fujiko-efu-fujio	藤子・F・不二雄	藤子・F・不二雄の生涯を描いた学習まんがの伝記作品。
severe	26	yes	151167	saint-seiya-saintia-show-memories	聖闘士星矢セインティア翔memories	「聖闘士星矢セインティア翔」の物語を広げる番外編集。
severe	26	yes	159489	koisuru-minimum-moon	恋するミニマムムーン	番外編を3話収録。読み切り「未来へおみやげ」も併録。
severe	26	yes	161745	kafeore-wa-erikusaa	カフェオレはエリクサー	喫茶店の常連客が世界を救う、錬金術師のファンタジー。
severe	26	yes	162401	rabu-live-super-star-comic-book-2-nin-no-jikan-special-times	ラブライブ!スーパースター!!Comic Book2人の時間!～Special times～	リエラ！の5人が過ごす、ふたりの時間を描くコミック。
severe	26	yes	167670	ushitora	艮	「艮（うしとら）」をはじめとする作品を収めた短編集。
severe	26	yes	167980	pon-no-michi	ぽんのみち	アニメ「ぽんのみち」のコミカライズ。日常を描く一作。
severe	26	yes	188032	hagane-no-renkinjutsushi-20th-anniversary-book	鋼の錬金術師20th anniversary book	「鋼の錬金術師」の外伝や番外編などを収録した記念本。
severe	26	yes	192868	himitsu-no-shanai-love-ga-haran-nandesu-kedo	ヒミツの社内恋愛が波乱なんですけど?	秘密の社内恋愛をめぐる波乱を描いたロマンスコメディ。
severe	26	yes	212004	wild-ni-miserarete	ワイルドに魅せられて	ワイルドな魅力に惹かれていく恋を描くラブストーリー。
severe	27	yes	56144	otoko-koukousei-no-nichijou	男子高校生の日常	男子高校生たちの、なんでもない毎日を描く日常コメディ。
severe	27	yes	63583	idolmaster-2-colorful-days	アイドルマスター2 Colorful Days	ゲーム「アイドルマスター2」を原作とするコミカライズ。
severe	27	yes	74261	kimi-wa-kuchibiru-kara-doku-o-moru	君は唇から毒を盛る	プチコミックに掲載された四編の読み切りを収めた作品集。
severe	27	yes	77463	iriyaddo	イリヤッド	失われた島アトランティスを探し求める、冒険ミステリー。
severe	27	yes	89030	shounen-wa-watashi-ni-hizamazuku	少年は私に跪く	「少年は私に跪く」をはじめとする全4編を収めた短編集。
severe	27	yes	96292	jinmu	神武	日本神話における初代天皇とされる神武の生涯を描く物語。
severe	27	yes	101846	kirakira-precure-a-la-mode	キラキラ☆プリキュアアラモード	「キラキラ☆プリキュアアラモード」のコミカライズ作品。
severe	27	yes	101848	jishou-f-rank-no-onii-sama-ga-game-de-hyouka-dekiaisareru-gakuen-no-chouten-ni-kunrin-suru-soudesu	自称Fランクのお兄さまがゲームで評価される学園の頂点に君臨するそうですよ?	世の中のすべてがゲームで決着する世界を舞台にした物語。
severe	27	yes	102873	mosh-pit	モッシュピット	音楽は人を変える。最強のロックバンド伝説、ここに開幕。
severe	27	yes	105248	chemi-to-sankyoudai	ちぇみと三兄弟	思春期を迎えた少女と、その家族との関わりを描いた物語。
severe	27	yes	106828	shito-choufu-nanbei-kikou	死都調布南米紀行	『死都調布』の続編。舞台はメキシコ、テピートへと移る。
severe	27	yes	108414	kaijuu-no-tokage	怪獣のトカゲ	謎の卵を見つけてしまった姉妹を中心に描かれるコメディ。
severe	27	yes	108596	poo-no-ichizoku-yunikoon	ポーの一族ユニコーン	『ポーの一族』本編から四十年後の世界を舞台にした物語。
severe	27	yes	109312	love-judgment	恋愛ジャッジメント	読み切り「たとえ君が忘れても」を併録したロマンス作品。
severe	27	yes	109774	datsusara-chan-wa-iyasaretai	脱サラちゃんは癒されたい。	脱サラした彼女が癒しを求める、ほのぼのとした日常もの。
severe	27	yes	112134	kirara-fantasia	きららファンタジア	モバイルゲーム「きららファンタジア」を原作とする漫画。
severe	27	yes	112487	teasobi	てあそび。	手から手へとひそかに交わされる、秘密の恋を描いた物語。
severe	27	yes	112691	junjou-sentai-virginias	純情戦隊ヴァージニアス	ウェブ漫画を舞台に繰り広げられる、純情戦隊のコメディ。
severe	27	yes	114097	kondo-attara-batsubatsu-shiyouka	今度会ったら××しようか	ふとした再会が動かす、コメディタッチのラブストーリー。
severe	27	yes	114240	kamakura-keshiya-yamiemaki	鎌倉けしや闇絵巻	人々の記憶を消すことを生業とする奥之院一族を描く物語。
severe	27	yes	116245	nihiki-to-ippiki	にひきといっぴき	二匹の猫と、その友達である一匹の犬の日常を描いた物語。
severe	27	yes	126893	kyoudai-shuffle	キョーダイシャッフル	兄妹の関係をめぐって紡がれる、コメディとドラマの一編。
severe	27	yes	136959	soretomo-time-leap-ni-suru	それともタイムリープにする?	コメディと不思議が交差する、タイムリープをめぐる物語。
severe	27	yes	140025	mirukarani-ayashii-futari	見るからに怪しい二人	怪しい見た目をしているが、心は優しい二人を描いた物語。
severe	27	yes	147351	mobile-suit-gundam-na-mo-naki-senjou	機動戦士ガンダム名も無き戦場	ゲーム『機動戦士ガンダムオンライン』を原作とする物語。
severe	27	yes	161067	mokutekichi-ni-touchaku-shimashita	目的地に到着しました。	目的地への到着をめぐる、ほのぼのとしたラブ・コメディ。
severe	27	yes	165825	eguchi-hisashi-no-okuradashi	江口寿史のお蔵出し	江口寿史が描いてきた多彩な短編を集めたお蔵出し作品集。
severe	27	yes	166575	ryousoku-wa-koi-ni-amashi	寮則は恋に甘し	男装した少女が、男子寮で暮らしている、というロマンス。
