a_id	key	verdict	reason
30013	qid:Q2010|name:ONE PIECE COLOR WALK	drop	画集で漫画本編と別物
30013	qid:Q2010|name:ONE PIECE RED	drop	キャラ図鑑で本編と別物
30013	qid:Q2010|name:ONE PIECE THE 11TH LOG “WATER SEVEN	drop	設定資料集で本編と別物
30013	qid:Q2010|name:ONE PIECE THE 12TH LOG “ROCKET MAN	drop	設定資料集で本編と別物
30013	qid:Q2010|name:ONE PIECE THE 13TH LOG “NICO ROBIN	drop	設定資料集で本編と別物
30013	qid:Q2010|name:ONE PIECE THE 14TH LOG “FRANKY	drop	設定資料集で本編と別物
110450	qid:Q2010|name:ロロノア・ゾロ|sub:one piece	keep	完全一致
181278	qid:Q2077268|name:ロンリネス|sub:地球探査報告	keep	語順差のみ
86508	qid:Q208582|name:ドラゴンボール超(スーパー)	keep	読み方展開のみ
54080	qid:Q21019094|name:餓狼伝説	drop	著者別・別作品確認済
94446	qid:Q210767|name:ありすorありす	keep	副題差のみ
30304	qid:Q219948|name:英訳・うる星やつら	keep	翻訳版で内容同一
181699	qid:Q22123926|name:イセグレ	keep	副題差のみ
194499	qid:Q22124139|name:異世界H英雄伝	keep	副題差のみ
47552	qid:Q22124382|name:のんのんびより公式アンソロジー あきっ!	drop	アンソロジーで本編と別物
47552	qid:Q22124382|name:のんのんびより公式アンソロジー ふゆっ!	drop	アンソロジーで本編と別物
50663	qid:Q22124562|name:帝の至宝特別編	keep	編名差のみ
178744	qid:Q22125076|name:エステル	keep	副題差のみ
86898	qid:Q22125577|name:亜人(デミ)ちゃんは語りたい	keep	読み仮名差のみ
209716	qid:Q22127111|name:今世は悪女で生き延びます!	keep	副題差のみ
209491	qid:Q22127429|name:処刑された最強の軍用魔術師、敗戦国のエルフ姫と国家再建す	keep	副題差のみ
96086	qid:Q22128465|name:猫なんかよんでもこない。その後	drop	その後=続編で別作品
73765	qid:Q22131066|name:一礼して、キス 特別編	keep	編名差のみ
121208	qid:Q2279877|name:QP我妻涼	keep	副題差のみ
129029	qid:Q2279877|name:クローズ外伝鳳仙花	keep	外伝同士で一致
30375	qid:Q2280124|name:頭文字 (イニシャル) D|sub:アンコール刊行!	keep	重版版で同一作
30375	qid:Q2280124|name:頭文字(イニシャル)D	keep	完全一致
33608	qid:Q2280506|name:ホットマン2003	drop	短編集で範囲不一致
30092	qid:Q229724|name:映画・美少女戦士セーラームーンR	drop	映画版が原作へ誤リンク
30092	qid:Q229724|name:映画美少女戦士セーラームーンRメモリアルアルバム	drop	メモリアル画集で別物
30092	qid:Q229724|name:映画美少女戦士セーラームーンSupersメモリアルアルバム	drop	メモリアル画集で別物
30092	qid:Q229724|name:映画美少女戦士セーラームーンSメモリアルアルバム	drop	メモリアル画集で別物
30092	qid:Q229724|name:美少女戦士セーラームーンSupers	keep	本編内の一部編
30092	qid:Q229724|name:美少女戦士セーラームーン原画集	drop	原画集で漫画本編と別物
166569	qid:Q23019118|name:神さまのおくりもの	keep	副題差のみ
37948	qid:Q2305070|name:小説エースをねらえ!	keep	小説化元の原作一致
30025	qid:Q230962|name:小説 鋼の錬金術師	drop	小説版で漫画誤リンク
30025	qid:Q230962|name:鋼の錬金術師the first attack	drop	スピンオフ別作
40750	qid:Q234417|name:アラタ カンガタリ	keep	同一作品
31216	qid:Q234425|name:「ご近所物語」イラスト集	drop	イラスト集
47433	qid:Q234425|name:うすべにの嵐/エスケープ	keep	初期作品集併録
121753	qid:Q24036631|name:転生貴族、鑑定スキルで成り上がる	keep	同一作品長題
93117	qid:Q247028|name:DEVIL CHILDREN×AS	keep	同一作品副題差
85898	qid:Q24869737|name:田中くんはいつもけだるげ アンソロジー	drop	アンソロジー
99094	qid:Q24870802|name:ごーごーおじさんとマシュマロ	keep	シリーズ内巻
99094	qid:Q24870802|name:そうだ!おじさんとマシュマロ	keep	シリーズ内巻
99094	qid:Q24870802|name:もっと!おじさんとマシュマロ	keep	シリーズ内巻
99094	qid:Q24870802|name:よんだらおじさんとマシュマロ	keep	シリーズ内巻
30772	qid:Q2526458|name:劇場版少女革命ウテナ|sub:アドゥレセンス黙示録	drop	劇場版別作品
46532	qid:Q2532959|name:ぬらりひょんの孫イラスト集 妖絵巻	drop	イラスト集
31852	qid:Q253412|name:夜型愛人専門店	keep	同一作品副題差
30660	qid:Q256425|name:ベルサイユのばらオールカラーイラスト集	drop	イラスト集
42842	qid:Q256425|name:栄光のナポレオン	keep	同一作品副題差
48752	qid:Q265061|name:続・11人いる!	drop	続編別作品
30033	qid:Q265117|name:ぴたテン公式コミックファンブック	drop	ファンブック
43192	qid:Q265148|name:ベスト・オブ対訳サザエさん	drop	対訳セレクション
165108	qid:Q2661273|name:さいとう・たかを'S台風五郎|sub:新装版	keep	新装版=同一作
181308	qid:Q2661273|name:パクリ屋お六と午前0時の主役	keep	同一作品副題差
180879	qid:Q2661273|name:刺客	keep	同一作品副題差
180718	qid:Q2661273|name:奴らの戦場	keep	同一作品副題差
178921	qid:Q2661273|name:挑戦野郎	keep	同一作品副題差
58557	qid:Q2661273|name:自選ホーキング|sub:collection「ゴルゴ13」のライバルたち	drop	自選アンソロジー
58269	qid:Q2661273|name:野良犬探偵ディンゴ	keep	同一作品副題差
62505	qid:Q2663665|name:世界一初恋	drop	キャラ別スピンオフ
31772	qid:Q268789|name:天馬の血族 総集編	drop	総集編
35372	qid:Q271250|name:サファイア	keep	同一作品副題差
97002	qid:Q271610|name:灼熱の時代(とき)|sub:3月のライオン昭和異聞	keep	同一作品語順差
87030	qid:Q272299|name:ぼくは地球と歌う	keep	同一作品副題差
35631	qid:Q27286|name:Riot of the world	drop	RIOTと別作品
30274	qid:Q27286|name:アイ	keep	同一作品副題差
31568	qid:Q2738694|name:あさきゆめみし	keep	同一作品
31568	qid:Q2738694|name:あさきゆめみし 星の章	keep	シリーズ内巻
31568	qid:Q2738694|name:あさきゆめみし 花の章	keep	シリーズ内巻
128824	qid:Q275000|name:ぢるぢる旅行記	keep	同一作品副題差
40010	qid:Q2758927|name:べるぜバブ総集編べるぜ・サーガ	drop	総集編
40010	qid:Q2758927|name:べるぜバブ魔王外伝	drop	外伝別作品
98737	qid:Q2777729|name:プリニウス完全ガイド	drop	ガイドブック
81481	qid:Q27917556|name:神曲のグリモワール	keep	同一作品副題差
57493	qid:Q2829021|name:百器徒然袋 五徳猫	keep	シリーズ内巻
57493	qid:Q2829021|name:百器徒然袋 雲外鏡	keep	シリーズ内巻
58759	qid:Q2829067|name:カードファイト!!ヴァンガード0スタートセット	drop	カード付ガイド本
52441	qid:Q285084|name:セラフィム	keep	同一作品副題差
135541	qid:Q28687773|name:つまねこ～妻とねこの話～	keep	同一作品副題差
179833	qid:Q2875041|name:地球儀	keep	同一作品副題差
179501	qid:Q2875041|name:極道の食卓 獄中編	keep	シリーズ内章
128365	qid:Q2880551|name:P.As.(プライベートアクターズ)	keep	同一作品
86568	qid:Q290896|name:ヴァニタスの手記 (カルテ)	keep	同一作品読み表記
41330	qid:Q295073|name:BLEACH The Sealed Sword Frenzy	keep	短編集正式英題一致
161046	qid:Q3039846|name:もういちど逢いたい猫	keep	同一作品誌名冠
154358	qid:Q3045424|name:グラップラー刃牙 地下闘技場編	keep	本編冒頭編再版
43122	qid:Q3045424|name:バキ外伝疵面	keep	同一作品副題差
112854	qid:Q3045424|name:謝男 スペシャル	keep	同一作品特別編
157666	qid:Q3049381|name:義血侠血	unsure	表記違い裏取り不可
157666	qid:Q3049381|name:義血侠血	drop	a=腐蝕の成年読切「欺血嬌血」、鏡花原作と無関係
201471	qid:Q304953|name:義経鬼	keep	同一作品副題差
41696	qid:Q3072264|name:とっとこハム太郎あいしてるでちゅ	keep	シリーズ内巻
41696	qid:Q3072264|name:とっとこハム太郎ハムちゃんずでございまちゅ	keep	シリーズ内巻
41696	qid:Q3072264|name:とっとこハム太郎ハムハムハムージャ!幻のプリンセス	keep	シリーズ内巻
41696	qid:Q3072264|name:とっとこハム太郎大ぼうけんでちゅ	keep	シリーズ内巻
157649	qid:Q3076805|name:ライラ・ペンション/ノーベル・マンション	keep	併録の主題一致
176968	qid:Q3081347|name:私たちは繁殖しているトラベラー	keep	同一作品副題差
89106	qid:Q3089616|name:君のいる町妄想200話special edition	keep	同一作品特装版
181404	qid:Q30929609|name:ないしょごと	drop	全く別題
91284	qid:Q30938327|name:キュピコ!	keep	同一作品副題差
33024	qid:Q3113855|name:クリスチーナの青い空 摩耶の葬列 9月のポピィ	keep	併録の主題一致
30016	qid:Q311589|name:ラブひな0	drop	前日譚別作品
30699	qid:Q3125803|name:魔術士オーフェンはぐれ旅パロディ大入袋	drop	パロディ付録本
64295	qid:Q3135258|name:新・子連れ狼	keep	同一作品副題差
39987	qid:Q3135260|name:超・超・大魔法峠	drop	別巻の続編作
39987	qid:Q3135260|name:超・超・超・大魔法峠	drop	別巻の続編作
38947	qid:Q3135502|name:聖(セイント)☆おにいさん	keep	同一作品読み表記
35274	qid:Q3136353|name:弓道士魂	keep	同一作品副題差
31709	qid:Q3136401|name:テガミバチイラスト集shine	drop	イラスト集
31061	qid:Q313945|name:テレビアニメ版 名探偵コナン	drop	アニメコミック
31061	qid:Q313945|name:テレビアニメ版 名探偵コナン PARTⅡ	drop	アニメコミック
31061	qid:Q313945|name:テレビアニメ版　名探偵コナン	drop	アニメコミック
31061	qid:Q313945|name:名探偵コナン 14番目の標的	drop	劇場版誤リンク
31061	qid:Q313945|name:名探偵コナン 世紀末の魔術師	drop	劇場版誤リンク
136327	qid:Q313945|name:名探偵コナン 沈黙の15分	keep	劇場版entry一致
31061	qid:Q313945|name:名探偵コナンvs怪盗キッド	drop	テーマ選集
43884	qid:Q313945|name:青山剛昌短編集名探偵登場!	keep	短編集内の一冊
30049	qid:Q3181532|name:テニスの王子様 全国大会編	keep	本編内の章
30049	qid:Q3181532|name:テニスの王子様 完全版 season 1	keep	完全版=同一作
30049	qid:Q3181532|name:テニスの王子様 完全版 season 2	keep	完全版=同一作
30049	qid:Q3181532|name:テニスの王子様 完全版 season 3	keep	完全版=同一作
30049	qid:Q3181532|name:テニスの王子様 完全版season1	keep	完全版=同一作
30049	qid:Q3181532|name:テニスの王子様 都大会編	keep	本編内の章
30049	qid:Q3181532|name:テニスの王子様 関東大会編	keep	本編内の章
31490	qid:Q3191990|name:彩雲国物語イラスト集	drop	イラスト集
110236	qid:Q3192544|name:ニュクスの角灯(ランタン)	keep	同一作品読み表記
89399	qid:Q3197671|name:奉仕委員のおしごと・ぷらす	keep	同一作品続巻
51763	qid:Q3201015|name:モートリ	keep	同一作品副題差
41863	qid:Q3201020|name:ブルージュ	keep	同一作品副題差
33084	qid:Q3201024|name:ピューと吹く!ジャガー 傑作選	drop	傑作選
106881	qid:Q3274832|name:まんまるポタジェ2	keep	続巻の同一作品
30325	qid:Q3293468|name:総天然色girlsブラボー	keep	カラー版同一作品
211929	qid:Q3311510|name:俺で満たしていいですか?	keep	同一作品副題差
107007	qid:Q3317325|name:ケータイ地獄 本当にヤバイホラーストーリー	keep	オムニバス内巻
107007	qid:Q3317325|name:友だち地獄 本当にヤバイホラーストーリー	keep	オムニバス内巻
124037	qid:Q3325226|name:こううんりゅうすい〈信長〉|sub:行雲流水	keep	同一作品章題
124037	qid:Q3325226|name:こううんりゅうすい〈徐福〉|sub:行雲流水	keep	同一作品章題
124037	qid:Q3325226|name:こううんりゅうすい〈徐福〉〈信長〉|sub:行雲流水	keep	同一作品章題
124037	qid:Q3325226|name:こううんりゅうすい＜徐福＞	keep	同一作品章題
102917	qid:Q3325226|name:新グッドジョブ	drop	別連載の続編
146940	qid:Q3325226|name:猛き黄金の国斎藤道三	keep	同一作品副題差
46767	qid:Q3335820|name:Disney's マジカルダンス!!	keep	同一作品
138241	qid:Q3337062|name:ザ・ゲームスターズ	keep	同一作品
56799	qid:Q3423740|name:もう誰も愛せないremix	keep	リミックス版同一作
137193	qid:Q3431787|name:こどもの時間	drop	パロディアンソロ誤リンク
31140	qid:Q3472646|name:Tokyo tribe	drop	続編2と誤リンク
31299	qid:Q3482283|name:あまつき絵巻金華糖	drop	絵巻イラスト集
36140	qid:Q3514142|name:映画総集編 ダレン・シャン	drop	映画総集編
147553	qid:Q3514183|name:〔○新〕釣りバカたち	keep	新版=同一作品
96201	qid:Q3514183|name:幻の怪蛇バチヘビ・シロベ	keep	同一作品副題差
40054	qid:Q3514183|name:釣りキチ三平　海釣りselection	drop	セレクション
40054	qid:Q3514183|name:釣りキチ三平　湖沼釣りselection	drop	セレクション
112040	qid:Q3514183|name:釣りキチ三平の鮎フィッシュング入門	keep	別題鮎と一致
177325	qid:Q3514203|name:プルンギル	keep	同一作品副題差
66677	qid:Q3516091|name:回転	drop	著者不一致別作
49871	qid:Q3573155|name:チョコレートガールEXTRA	keep	同一作品続巻
32435	qid:Q360638|name:クレヨンしんちゃん30周年スペシャル	drop	総集編コンピ本
92278	qid:Q3776935|name:マンガギリシア神話 トロイの木馬	keep	シリーズ内巻
98304	qid:Q3776937|name:BARレモン・ハート 夫婦愛結びのお酒の巻	keep	シリーズ内巻
98304	qid:Q3776937|name:BARレモン・ハート 恋を彩る煌くお酒の巻	keep	シリーズ内巻
98304	qid:Q3776937|name:BARレモン・ハート 想いの色を纏うカクテルの巻	keep	シリーズ内巻
155889	qid:Q3778019|name:ピンクのカーテン〔★〕2	keep	続巻の同一作品
49162	qid:Q3778019|name:浮浪 (はぐれ) 雲|sub:選集	drop	選集
107043	qid:Q3778019|name:餓鬼	drop	題名全く不一致
34080	qid:Q3785783|name:魔法陣グルグルキャラクター大百科	drop	大百科ガイド
34080	qid:Q3785783|name:魔法陣グルグルランド	drop	スピンオフ別作
186352	qid:Q378710|name:GENGA OTOMO KATSUHIRO ORIGINAL PICTURES	drop	原画集で別entry
114772	qid:Q3811956|name:チカーノKEI	keep	同一作品副題差
144529	qid:Q3811956|name:バブル	keep	同一作品副題差
115473	qid:Q3812501|name:悪辣	keep	同一作品読み表記
82163	qid:Q3814171|name:Ms戦記	keep	同一作品略記
86163	qid:Q38278877|name:ひなこのーと公式コミックアンソロジー	drop	アンソロジー
122450	qid:Q3853963|name:日南子さんの理由(ワケ)アリな日々	keep	同一作品読み表記
30354	qid:Q38842|name:ハッピーマニアイラスト集	drop	イラスト集
43881	qid:Q38842|name:プレイボーイ団地/脂肪と言う名の服を着て	keep	併録の主題一致
127157	qid:Q3959525|name:#DRCL	keep	同一作品副題略
86036	qid:Q4023215|name:Shiori experience	keep	同一作品副題差
48109	qid:Q41695430|name:よりぬきくるねこ	drop	よりぬき選集
82243	qid:Q41698730|name:Magic	unsure	情報不足で判断不可
82243	qid:Q41698730|name:Magic	drop	頁=魔木子、a=両角潤香MTG読切=作者別
30756	qid:Q418449|name:Banana fish another story	drop	番外編別entry
112189	qid:Q431443|name:1000年女王	keep	同一作品副題差
56486	qid:Q431443|name:Queenエメラルダス|sub:復刻決定版	keep	復刻版=同一作
113835	qid:Q431975|name:新編性悪猫	keep	新編=同一作品
30031	qid:Q434041|name:別冊ラブ★コンfan book	drop	ファンブック
128187	qid:Q4348970|name:銀牙四代|sub:伝説保存ノ書	drop	別世代別entry
32685	qid:Q437849|name:イラストアルバム・ジョージィ	drop	イラストアルバム
37447	qid:Q438220|name:LA VIE EN LOSE	keep	表記差同一作品
46498	qid:Q438220|name:佐藤くんと田中さん	keep	同一作品副題差
129884	qid:Q438368|name:ケセランパサラン/ロマンスの泉	keep	併録の主題一致
30146	qid:Q438368|name:シーツの隙間/ラブ・ヴァイブス	keep	併録の主題一致
180143	qid:Q438368|name:パリ1921	keep	同一作品副題差
153557	qid:Q438368|name:ユウベノナツ	keep	表記一致
30550	qid:Q438368|name:恋の掟/エスケープ	keep	同一+副題連結
30466	qid:Q438368|name:愛しあう事しかできない/ラブ・ソー・スペシャル	keep	同一+副題連結
152138	qid:Q438368|name:黄昏のニキータちゃん2010	keep	再刊版で同一
43268	qid:Q4383744|name:緋賀ゆかり魔法戦記リリカルなのはForce画集	drop	画集で別物
43268	qid:Q4383744|name:魔法戦記リリカルなのはForce true colored	keep	カラー版の同一作
203450	qid:Q438554|name:イケメン彼氏	keep	副題違いのみ
46583	qid:Q438554|name:オレ様キングダム極上のキスセレクション	drop	セレクション本
49386	qid:Q4387828|name:ハッピー・ファミリーエクストラ	drop	番外エクストラ
37172	qid:Q4389440|name:覇王大系リューナイトcollector's edition	keep	同一版違い
111603	qid:Q441692|name:プリンセス・レダリア	keep	副題違いのみ
33395	qid:Q442602|name:ドミニオン 警察戦車隊 コンフリクト編	drop	別作コンフリクト編
91381	qid:Q443762|name:風流江戸雀/呑々まんが	keep	同一+副題連結
40697	qid:Q445265|name:ヴァンパイアセイヴァー	keep	副題違いのみ
42844	qid:Q445827|name:アラベスク第1部	keep	同一作の一部
50155	qid:Q448696|name:ファインダーの標的	keep	同シリーズ表記差
50225	qid:Q448707|name:夢の雫、黄金(きん)の鳥籠	keep	表記一致
45449	qid:Q448707|name:闇のパープル・アイ/鮮血のウエディングドレス	keep	同一+副題連結
187164	qid:Q452246|name:4C SHADOW LADY	keep	カラー版の同一作
146313	qid:Q452246|name:TIGER & BUNNY 2	keep	表記一致
107515	qid:Q4531338|name:アタゴオル	unsure	同名複数シリーズ有
107515	qid:Q4531338|name:アタゴオル	drop	頁=スコラ選集/MF混在、a=猫の森のみの部分一致
53951	qid:Q453372|name:マホロミ	keep	副題違いのみ
30087	qid:Q457637|name:tactics illustration works	drop	イラスト集で別物
57485	qid:Q45819841|name:淫楽に囚われたグリム童話	keep	同一+シリーズ冠
34018	qid:Q460877|name:秘密	keep	副題違いのみ
31667	qid:Q463078|name:女子高生Girls-High	keep	巻数一致で同一
44120	qid:Q463309|name:俎上の鯉は二度跳ねるリブートエディション	keep	同一版違い
32704	qid:Q463309|name:窮鼠はチーズの夢を見るオールインワンエディション	keep	同一版違い
32704	qid:Q463309|name:窮鼠はチーズの夢を見るリブートエディション	keep	同一版違い
130352	qid:Q463309|name:黒薔薇アリスD.C.(ダカーポ)al fine	keep	表記一致
39131	qid:Q465369|name:ちび☆デビ!ラブリー・セレクション	drop	セレクション本
35362	qid:Q465369|name:わがまま・フェアリーミルモでポン!	keep	正式題一致
151286	qid:Q465645|name:東方見聞録	keep	副題違いのみ
32459	qid:Q4675114|name:もっと!!困った時には星に聞け!	drop	続編もっと版
198357	qid:Q468761|name:絆	keep	after story一致
85150	qid:Q4694597|name:シノハユ	keep	表記一致
175709	qid:Q4700602|name:純情クレイジーフルーツ番外編	drop	番外編
71365	qid:Q4700930|name:ロウマンs	keep	同一作品
46738	qid:Q471103|name:009ノ1	keep	表記一致
164716	qid:Q471103|name:おかしなおかしなあの子 さるとびエッちゃん	keep	同一作品副題
164716	qid:Q471103|name:おかしなおかしなおかしなあの子 さるとびエッちゃん	keep	同一作品副題
46260	qid:Q471103|name:イナズマン1973	keep	年一致の同一版
31485	qid:Q471103|name:キカイダー02Special Graphics Edition	drop	グラフィック集
172570	qid:Q471103|name:仮面ライダーアマゾン1974	keep	スタッフ一致確認
39420	qid:Q471103|name:劇画家畜人ヤプー 正編「宇宙帝国への招待」続編「悪夢の日本史」【2巻セット】	drop	別作画の劇画版
57243	qid:Q471103|name:多羅尾伴内	keep	副題違いのみ
74369	qid:Q471103|name:新変身忍者嵐	drop	新版で続編扱い
193771	qid:Q471103|name:秘密戦隊ゴレンジャー1975|sub:完全版	keep	同一完全版
181403	qid:Q471103|name:覚え描き マンガ日本の歴史	keep	副題違いのみ
34538	qid:Q471133|name:GRジャイアントロボ	keep	表記一致
70437	qid:Q471133|name:ジャイアントロボ 少年サンデー版	keep	同一作品版違い
136383	qid:Q471133|name:宇宙船レッドシャーク 少年ブック版	keep	同一作品版違い
76486	qid:Q471133|name:続・鉄人28号	drop	続編
87306	qid:Q471137|name:FAIRY TAIL外伝	keep	表記一致(外伝本編)
30014	qid:Q471137|name:RAVE	keep	略称一致
91247	qid:Q47465052|name:魔法少女ほむら★たむら	keep	表記一致
177329	qid:Q47582971|name:MF（マイフレンド）動物病院日誌	keep	表記一致
95000	qid:Q4811878|name:今日もおはよう楽園くん〈仮〉	keep	表記一致(仮)
198851	qid:Q48743892|name:恋のメビウス	keep	副題違いのみ
198382	qid:Q48750055|name:俺だけ余裕の異世界サバイバル	keep	表記一致
52498	qid:Q4889571|name:彼女のひとりぐらしツーアウト満塁	keep	同一作品副題
141020	qid:Q504482|name:Blame! and so on	unsure	一話集か判別不能
141020	qid:Q504482|name:Blame! and so on	drop	頁=2003弐瓶勉画集、a=1995読切BLAME
30332	qid:Q510959|name:グラビテーション完全攻略ファンブック	drop	ファンブック
154724	qid:Q51166237|name:Splatoonバンカラ!	keep	表記一致
58589	qid:Q51166537|name:とでんか 少年探偵団	keep	同一作品副題
77421	qid:Q5209147|name:妖怪ハンター稗田の生徒たち	unsure	別話か判別不能
77421	qid:Q5209147|name:妖怪ハンター稗田の生徒たち	drop	頁=2014新章夢見村にて、a=1974本編
58353	qid:Q5209147|name:栞と紙魚子の生首事件	keep	同一シリーズ巻題
58353	qid:Q5209147|name:栞と紙魚子殺戮詩集	keep	同一シリーズ巻題
30534	qid:Q5349996|name:SPIRAL	keep	副題違いのみ
47988	qid:Q5358186|name:深夜食堂の勝手口	unsure	実在確認できず
47988	qid:Q5358186|name:深夜食堂の勝手口	drop	頁=レシピ・こぼれ話本=関連書、漫画本編でない
50242	qid:Q5363905|name:貧乏神が! ポケット画廊舌戦絵巻	drop	ポケット画廊(画集)
35393	qid:Q5366793|name:超人ロッククアドラ	keep	同一シリーズ内
34258	qid:Q5367543|name:光とともに… 自閉症児を抱えて	keep	副題一致
50706	qid:Q537063|name:オトナの❤男の子ずかん	keep	同一作品版違い
133952	qid:Q5399979|name:王様の耳	keep	副題違いのみ
142555	qid:Q54867672|name:はらぺこ銀河(ギャラクシー)	keep	表記一致
106274	qid:Q54867672|name:漫画戦争めし|sub:命を繋いだ昭和食べ物語	keep	同一作の漫画化
137306	qid:Q551359|name:ガルラ 電送人バルバー	keep	同一作品副題
36891	qid:Q551359|name:ゲッターロボ飛焔	keep	表記一致
90931	qid:Q551359|name:マジンガー	unsure	対象作特定不能
90931	qid:Q551359|name:マジンガー	drop	頁=リブロポート1992米版邦訳、a=乙女2009橘作画
150788	qid:Q551359|name:マジンガーZ visual works	drop	ビジュアル集で別物
181274	qid:Q551359|name:怖すぎる永井豪	unsure	収録範囲不明
181274	qid:Q551359|name:怖すぎる永井豪	drop	頁=選集全3巻、a=くずれる編1巻のみの部分一致
38715	qid:Q551359|name:永井豪鬼と悪魔のfantasy	unsure	アンソロジー疑い
38715	qid:Q551359|name:永井豪鬼と悪魔のfantasy	drop	頁=1986講談社A4解説ムック、a=読切集「鬼」1970
92080	qid:Q551359|name:激マン! マジンガーZ編	keep	表記一致
92080	qid:Q551359|name:激マン!デビルマンの章	drop	別章に誤リンク
38713	qid:Q551359|name:青春一番	keep	同一作品副題
38715	qid:Q551359|name:鬼公子炎魔	drop	別作品(鬼公子炎魔)
38777	qid:Q551359|name:魔神サーガ	keep	表記一致
30511	qid:Q551551|name:サクラ大戦 第二部	keep	同一作の一部
31389	qid:Q553105|name:魔人	keep	副題違いのみ
158889	qid:Q55539147|name:私刑執行人	keep	副題違いのみ
170819	qid:Q56253654|name:異世界ホテルへようこそ	keep	表記一致
33002	qid:Q5701323|name:ぱにぽにリミックス	keep	同一作品版違い
99860	qid:Q59135109|name:異世界でスキルを解体したらチートな嫁が増殖しました	keep	表記一致
105330	qid:Q5957646|name:彼岸 (パーラム) 異譚	keep	表記一致
197040	qid:Q59779594|name:果て戻る異世界転生	keep	表記一致
128272	qid:Q600384|name:SAMURAI SPIRITS	keep	副題違いのみ
97779	qid:Q600384|name:ヤクザ・ウォーズ	keep	表記一致
166868	qid:Q60176447|name:赫赫	keep	副題違いのみ
101517	qid:Q60231010|name:呪術廻戦 東京都立呪術高等専門学校	drop	前身読切で別作
180446	qid:Q60627547|name:タイマド	keep	副題違いのみ
161159	qid:Q60627555|name:猫とぬくぬく	keep	同一作品
110594	qid:Q608701|name:ひな子ちゃん・曲馬団物語	keep	同一シリーズ副題
141928	qid:Q608701|name:黄色い涙	keep	副題違いのみ
33980	qid:Q608806|name:観用少女	keep	表記一致
122693	qid:Q610576|name:クレバテス	keep	副題違いのみ
174598	qid:Q61058221|name:家族相姦図式	drop	別一話(確認済)
165982	qid:Q614514|name:木枯し紋次郎ベストコレクション	drop	ベストコレクション
122483	qid:Q6165255|name:結婚	drop	著者不一致で別作
102919	qid:Q618961|name:犯人たちの事件簿	keep	表記一致
89789	qid:Q619010|name:オズマニュアル	drop	マニュアル本
96793	qid:Q619015|name:かわいそうのこと ぼのぼの絵本	drop	絵本で別物
198633	qid:Q62601408|name:あなたも私も動物だから	keep	副題違いのみ
145931	qid:Q6313951|name:新・君の手がささやいている	drop	続編(新)
44572	qid:Q6359803|name:雷火	keep	副題違いのみ
115485	qid:Q6389358|name:ねこねこ日本史ヒーロー&ヒロイン列伝|sub:外伝4コマ	drop	外伝
38078	qid:Q6389358|name:猫ラーメンspecial	drop	スペシャル別冊
38078	qid:Q6389358|name:猫ラーメンthe movie	drop	映画コミカライズ
176608	qid:Q6410135|name:ハーイ!まりちゃん	keep	副題違いのみ
176391	qid:Q6410148|name:新・翔んだカップル	drop	続編(新)
114952	qid:Q6426183|name:ブラッディ・ブライド	keep	副題違いのみ
54263	qid:Q645341|name:おはようひで次くん!	keep	シリーズ冠のみ
109325	qid:Q6455129|name:僕のヒーローアカデミアTHE MOVIE HEROES:RISING|sub:アニメコミックス	drop	アニメコミック別作
191770	qid:Q6455145|name:運送屋のおっさんがなぜか副業で絶対無敵剣士を務めることに	keep	表記一致
96521	qid:Q6455305|name:ギャグマンガ日和GB	keep	シリーズ冠のみ
190347	qid:Q64760092|name:エモーショナル赤ちゃん期	keep	副題違いのみ
135895	qid:Q6487870|name:SKET DANCE ファースト・ダンス	keep	原型読切一致
107007	qid:Q6505337|name:おうち地獄 本当にヤバイホラーストーリー	keep	著者一致確認
155455	qid:Q65234992|name:先生日誌	keep	副題違いのみ
195016	qid:Q65249394|name:女王の烙印	keep	副題違いのみ
40499	qid:Q669049|name:その後のゲゲゲの鬼太郎	drop	続編的別作
40499	qid:Q669049|name:ねずみ男とゲゲゲの鬼太郎	drop	別連載シリーズ
186309	qid:Q669049|name:ねずみ男の冒険	keep	専用ID一致
46629	qid:Q669049|name:のんのんばあ	keep	専用ID一致
40499	qid:Q669049|name:ゲゲゲの鬼太郎 スポーツ狂時代	drop	別連載(新ゲゲゲ)
40499	qid:Q669049|name:ゲゲゲの鬼太郎 妖怪VS.宇宙人編	drop	別連載シリーズ
40499	qid:Q669049|name:ゲゲゲの鬼太郎 死神大戦記	drop	別連載シリーズ
40499	qid:Q669049|name:ゲゲゲの鬼太郎 青春時代	drop	別連載シリーズ
115587	qid:Q669049|name:千年王国	keep	正しいID一致
40499	qid:Q669049|name:天界のゲゲゲの鬼太郎	drop	別連載シリーズ
56386	qid:Q669049|name:定本・悪魔くん	keep	巻数一致の再版
56386	qid:Q669049|name:悪魔くん千年王国	drop	誤ID(正は115587)
53187	qid:Q669049|name:最新版 悪魔くん	keep	巻数一致の再版
52292	qid:Q669049|name:畏悦録	keep	専用ID一致
52142	qid:Q669049|name:私はゲゲゲ	keep	専用ID一致
40499	qid:Q669049|name:雪姫ちゃんとゲゲゲの鬼太郎	drop	別連載シリーズ
93178	qid:Q6739981|name:孔雀王|sub:退魔聖伝	drop	別サブシリーズ誤リンク
35714	qid:Q6782340|name:続 傷だらけの天使たち	drop	続編
41854	qid:Q6782739|name:修羅の刻	keep	表記一致
54626	qid:Q6782774|name:バンパイア	keep	副題違いのみ
