最終発売日	slug	title	著者	巻数	status	adult
2026-10-09	migawari-date	身代わりデート	橋本多佳子	1	ongoing	
2026-10-09	majo-no-ending-note	魔女の終活帳	石原宙	2	ongoing	
2026-10-09	majo-no-danna-no-tsukurikata	魔女の旦那のつくり方	PETOKA	1	ongoing	
2026-10-09	majime-na-akuyaku-reijou-wa-kokugai-tsuihou-o-kibou-shimasu	真面目な悪役令嬢は国外追放を希望します	TTK	2	ongoing	
2026-10-09	konyakusha-o-sutetara-tanoshii-mahou-gakkou-no-seikatsu	婚約者を捨てたら、楽しい魔法学校の生活が待っていました!	江本マシメサ(GC NOVELS／マイクロマガジン社刊)	1	ongoing	
2026-10-09	kodoku-na-joushu-to-toraware-no-musume	孤独な城主と囚われの娘	松尾しより	1	ongoing	
2026-10-09	kawaii-hakase	かわいい博士	原ちえこ	1	ongoing	
2026-10-09	karei-naru-ero-mangabu	華麗なるエロ漫画部	よこえこうへい	2	ongoing	
2026-10-09	kamisama-nanka-shinjitenaikedo-habu-n-mawasu-shinkou-no-chikara-kore	神様なんか信じてないけど、【神の奇跡】はぶん回す	熊咲英里	2	ongoing	
2026-10-09	kamakura-shiyakusho-fuurekika	鎌倉市役所風歴課	うましむら	3	ongoing	
2026-10-09	jingai-to-jingai-to-otsukiai-shitai-ningen-no-hanashi	人外と人外とお付き合いしたい人間の話	釜タロ	1	ongoing	
2026-10-09	isekai-tensei-dungeon-master-onsen-dungeon-o-tsukuru	異世界転生ダンジョンマスター 温泉ダンジョンを作る	天原	1	ongoing	
2026-10-09	hyakunichi-koohii	百日珈琲	高妍	1	ongoing	
2026-10-09	higashi-no-majo-no-ato-shi-matsu-7-nengo-no-unmei	東の魔女のあとしまつ	森みさき	2	ongoing	
2026-10-09	goukon-ni-ittara-onna-ga-inakatta-hanashi	合コンに行ったら女がいなかった話	蒼川なな	12	ongoing	
2026-10-09	dungeon-haishin-heroine-wa-datsui-wana-de-harem-furagu-ga-tatsurashii	ダンジョン配信ヒロインは脱衣罠でハーレムフラグが立つらしい	佐倉さくさく	1	ongoing	
2026-10-09	danchi-no-futari	団地のふたり	藤野千夜	1	ongoing	
2026-10-09	cinderella-no-kakushigoto	シンデレラの隠しごと	桜井りょう	1	ongoing	
2026-10-09	cinderella-no-ane-desu-fuhoni-nagara-ouji-to-kekkon-suru-koto-ni-narimashita	シンデレラの姉ですが、不本意ながら王子と結婚することになりました	柚子れもん	8	ongoing	
2026-10-09	akuyaku-reijou-no-nariagari	悪役令嬢の成り上がり	笹塚だい	3	ongoing	
2026-10-08	tatara-no-uta-hime-ouka-otomechou	タタラの唄姫 桜花乙女帳	ししゃも	1	ongoing	
2026-10-08	sekai-saikyou-no-maryokumochi-wa-heion-ni-kurashitai-nazeka-ou-taishi	世界最強の魔力持ちは平穏に暮らしたい! 何故か王太子殿下に執着されています	須賀	1	ongoing	
2026-10-08	sakka-keiji-busujima	作家刑事毒島	尾方富生	1	ongoing	
2026-10-08	leap-link-loop	Leap Link Loop	たくぞう	1	ongoing	
2026-10-08	kochira-isekai-support-center-no-suzuki-ga-uketamawarimasu	こちら、異世界サポートセンターのスズキが承ります	ながつきまさ美	1	ongoing	
2026-10-08	kamisama-no-teishokuya	神様の定食屋	暮	1	ongoing	
2026-10-08	hirahira-hira	葩々々 ひらひらひら	鈴木ゆう	1	ongoing	
2026-10-08	haguchi-san	はぐちさん	くらっぺ	13	ongoing	
2026-10-08	dungeon-ryoushu-no-gekokujou-ikinari-do-teihen-dungeon-no-master	ダンジョン領主の下克上 〜いきなりド底辺ダンジョンのマスターにされたゲームデザイナー、ブラック業界を生き抜いた社畜能力で運命を切り開く〜1	式神くろ子	1	ongoing	
2026-10-08	bang-dream-yume-mita-arare-ara-bu-reeshon	BanG Dream! ゆめ∞みた あられ∞あらぶレーション	くうねりん	1	ongoing	
2026-10-08	akuma-to-ore-to	悪魔と俺と	黒江S介	1	ongoing	
2026-10-08	ai-hei-chuu	アイ・ヘイ・チュー	長門 知大	1	ongoing	
2026-10-07	wagamama-na-futago-no-imouto-ni-subete-o-ubawareta-ane	我がままな双子の妹にすべてを奪われた姉ですが、むしろ本望です!	上下左右	1	ongoing	
2026-10-07	usotsuki-sweet-marriage	嘘つきスウィートマリッジ	井伊イチノ	1	ongoing	
2026-10-07	toukyou-touhikou	東京逃避行	BABEL LABEL	1	ongoing	
2026-10-07	togishino-ossan-i-sekai-o-kagayakasu	研ぎ士のおっさん、異世界を輝かす	長谷川	1	ongoing	
2026-10-07	toaru-riiman-mofumofu-tanuki-to-fushigina-inaka-gurashi-o-hajimeru	とあるリーマン、もふもふタヌキと不思議な田舎暮らしをはじめる	桑佳あさ	2	ongoing	
2026-10-07	teiiesutenseishitawatashigashozokusurubuichuubaajimushonoraibaawozen-in-otoshiniikuhanashi	TS転生した私が所属するVTuber事務所のライバーを全員堕としにいく話	恋狸	2	ongoing	
2026-10-07	tabibito-no-ossan-jiyuu-kimamana-slow-life-o-okuritai	旅人のおっさん、自由気ままなスローライフを送りたいのに世界を救った真の英雄だとバレる	天池のぞむ	1	ongoing	
2026-10-07	succubus-slayer-onna-boukensha-to-sekai-o-sukuu	サキュバススレイヤー 女冒険者と世界を救う終末のハーレム部隊	小祭たまご	1	ongoing	
2026-10-07	senshu-no-koutai-o-oshiraseitashimasu	選手の交代をお知らせいたします	綱本将也	1	ongoing	
2026-10-07	saitou-yoshitatsu-ni-umarekawatta-node-oda-nobunaga-ni-kuniyuzuri-shite-nagaiki-suru-no-o	斎藤義龍に生まれ変わったので、織田信長に国譲りして長生きするのを目指します!	田村ゆうき	13	ongoing	
2026-10-07	rettoushoku-no-kaifuku-jutsushi-kaifuku-item-no-hou-ga-yaku-ni-tatsu	劣等職の回復術師、回復アイテムのほうが役に立つと笑われるが、実は無限の魔力を誇る最強冒険者なので全てを治癒し無双します	岸本和葉	3	ongoing	
2026-10-07	moto-yuusha-no-ossan-mouichido-sekai-o-sukuu	元勇者のおっさん、もう一度世界を救う	霜月	1	ongoing	
2026-10-07	mihara-sofia-wa-kowa-girl	三原ソフィアは怖ガール	笹倉綾人	2	ongoing	
2026-10-07	maryoku-zero-no-saikyou-kenja-mahou-riron-o-kiwametara-sekai-saikyou	魔力ゼロの最強賢者 〜魔法理論を極めたら、世界最強になっていた〜	進行諸島	1	ongoing	
2026-10-07	koufuku-no-oishii-michisugara	幸福のおいしい道すがら	真くん	2	ongoing	
2026-10-07	konyaku-haki-sareta-ga-somosomo-konyaku-shita-oboe-wa-nai	婚約破棄されたが、そもそも婚約した覚えはない 巻き込まれ令嬢は歌って暮らしたい	西根羽南	1	ongoing	
2026-10-07	kokoro-make-cosmetica	ココロメイクコスメティカ	潤海そら	1	ongoing	
2026-10-07	kizoku-tensei-gaiden-14-sai-noa-no-musou-ryokou	貴族転生 〜外伝 14歳ノアの無双旅行〜	三木なずな	3	ongoing	
2026-10-07	katayamakun-meshiagare	片山くん、召し上がれ!	さとう維夏	1	ongoing	
2026-10-07	hoshizukiyo-kougyou-koukou-runa-doukoukai	星月夜工業高校ルナ同好会	みこさわめぐみ	2	ongoing	
2026-10-07	hitsuihousha-tachi-niyoru-shinkou-seiryoku-hanpa-nee	被追放者たちによる新興勢力ハンパねぇ!	アニッキーブラッザー	1	ongoing	
2026-10-07	gedou-tenisha-no-harem-dungeon-seisakuki	外道転移者のハーレムダンジョン製作記	たけのこ	3	ongoing	
2026-10-07	enma-no-kyoushitsu	閻魔の教室	田中優吏	7	ongoing	
2026-10-07	dounimo-bukiyouna-fuufudeshi-te	どうにも不器用な夫婦でして。	うみんちゅ	2	ongoing	
2026-10-07	boku-dake-no-daken-kun	僕だけの駄犬くん	間瀬もえ	1	ongoing	
2026-10-06	osananajimi-wa-yamiochi-seijo	幼馴染は闇堕ち聖女!	きー子	5	ongoing	adult
2026-10-06	ari-to-hachi	蟻と蜂	清水 海斗	1	ongoing	
2026-10-05	uruse-damare-suki-toka-iuna	うるせー黙れ、好きとか言うな!	千葉リョウコ	1	ongoing	
2026-10-05	tookyoo-seoul-ravu	トーキョーSEOULラヴ	鳥梅丸	1	ongoing	
2026-10-05	tensei-ryoushu-no-meiwakuseiwaza-erosu-no-gainen-ga-nai-sekai	転生領主の迷惑性技	えんどう	3	ongoing	
2026-10-05	shinigami-kishi-wa-unmei-no-konyakusha-o-hanasanai	死神騎士は運命の婚約者を離さない	鴨野れな	1	ongoing	
2026-10-05	serena	セレナ	INA	1	ongoing	
2026-10-05	out-door-gohan-o-tegaru-recipe-to-benri-gia	アウトドアごはん お手軽レシピと便利ギア☆	アンソロジー	1	ongoing	
2026-10-05	naitemiro-koutemo-ii	泣いてみろ、乞うてもいい	LINE Digital Frontier株式会社	7	ongoing	
2026-10-05	migawari-byou-bare-reijou-no-keiyaku-kekkonna-noni-kishi-koushaku	身代わり秒バレ令嬢の契約結婚なのに、騎士公爵が「絶対に離婚しない」と溺愛してくる	せきはら	2	ongoing	
2026-10-05	koushakuke-no-choujo-deshita	公爵家の長女でした	彩川　ぬるぴょ	1	ongoing	
2026-10-05	gotousenseitoinishienotsuno	ゴトウ先生と古の角	創玄兄弟	4	ongoing	
2026-10-05	ginba	GiNVA	美樹ヌメ夫	4	ongoing	
2026-10-05	dekiai-sakushi-na-goei-kishi-wa-junsui-baiyou-reijou-ni-ijiwaru-shitai	溺愛策士な護衛騎士は純粋培養令嬢に意地悪したい。	待鳥園子	2	ongoing	
2026-10-05	akuyaku-reijou-no-shitsuke-ke-hou	悪役令嬢の躾け方	ゴゴちゃん	1	ongoing	
2026-10-05	akujo-no-koohii-monogatari	悪女の珈琲物語	柚原テイル	1	ongoing	
2026-10-05	ai-saku-namima	愛咲く波間	まちば	1	ongoing	
2026-10-02	shiitagerare-joou-ni-tensei-shimashitaga-ryuujin-no-kago-o-motsu-saikyou-kishi-sama-ni-aisarete	虐げられ王女に転生しましたが、竜神の加護を持つ最強騎士様に愛されて幸せです	三沢ケイ	3	ongoing	
2026-10-02	nanpa-mobu-ga-oshigoto-desu	ナンパモブがお仕事です。	尺ひめき	2	ongoing	
2026-10-02	meida	メイダ	キリエ	1	ongoing	
2026-10-02	koutei-heika-no-atatamegakari	皇帝陛下のあたため係	菜種ももな	1	ongoing	
2026-10-02	kokuoudearu-ani-kara-henkyou-ni-tsuihou-saretakedo-heion	国王である兄から辺境に追放されたけど平穏に暮らしたい	おとら	2	ongoing	
2026-10-02	akanbou-no-isekai-haihai-funtouroku	赤ん坊の異世界ハイハイ奮闘録	そえだ信	2	ongoing	
2026-10-01	undead-san-no-bukiyouna-seishun	アンデッドさんの不器用な青春	hone	1	ongoing	
2026-10-01	sunrise-hill	サンライズ・ヒル	葛城しずく	1	ongoing	
2026-10-01	shuudouin-sodachi-no-hanayome	修道院育ちの花嫁	英洋子	1	ongoing	
2026-10-01	shinshi-ga-hanayome-o-sagasutoki	紳士が花嫁を探すとき	篠崎佳久子	1	ongoing	
2026-10-01	shiitagerare-seijo-to-itto-koushaku-kari-hajime-kon-nohazu-ga-dekiai-s	虐げられ聖女と一途公爵 仮初め婚のはずが、溺愛されています	小駒みち	1	ongoing	
2026-10-01	shakunetsu-no-koi	灼熱の恋	緒形裕美	1	ongoing	
2026-10-01	ryakudatsu-sareta-ougon-no-hanayome	略奪された黄金の花嫁	秋元奈美	1	ongoing	
2026-10-01	ore-no-kasu-mitaina-jinsei-wa-zenbu-tanuki-nosei	俺のカスみたいな人生は全部タヌキのせい	幌田	3	ongoing	
2026-10-01	norowareta-kamen-koushaku-ni-totsuida-hakkou-reijou-no-tsukanda-shiawase	呪われた仮面公爵に嫁いだ薄幸令嬢の掴んだ幸せ	うさ沢妹子	3	ongoing	
2026-10-01	kuzu-otoko-no-poemu-ue	クズ男のポエム 上	もちの米	1	ongoing	
2026-10-01	koi-wa-yomise-nonaka-de	恋は夜店のなかで	夏村げっし	1	ongoing	
2026-10-01	karamitsuku-ai-de-tojikomete	絡みつく愛でとじこめて。	水沢バスコ	1	ongoing	
2026-10-01	izure-keikoku-akujo-to-yobareru-kyuujo-wa-reitei-no-itoshihi	いずれ傾国悪女と呼ばれる宮女は、冷帝の愛し妃	hi8mugi	1	ongoing	
2026-10-01	himeochi-kaatenkooru	ヒメオチ・カーテンコール	えむえむお	1	ongoing	
2026-10-01	dai-seijo-wa-ten-ni-mesarete-panya-no-gimusume-ni-narimashita	大聖女は天に召されて、パン屋の義娘になりました。	久川航璃	3	ongoing	
2026-10-01	ai-wa-jokyoku-ni-hajimatte	愛は序曲に始まって	津谷さとみ	1	ongoing	
2026-09-30	youkoso-konkatsu-ryou-e	ようこそ婚活寮へ	NRMEN	1	ongoing	
2026-09-30	watashi-ga-yogen-no-ko-o-umu-made	私が予言の子を生むまで	友麻 碧	1	ongoing	
2026-09-30	uchi-ga-king-damu	うちがキングダム	森巡る	3	ongoing	
2026-09-30	tsuihou-yotei-kibou-no-akuyaku-reijou-ni-tensei-shita	追放予定(希望)の悪役令嬢に転生したので、悪役らしく物語を支配する。	イチカ	1	ongoing	
2026-09-30	snowball-earth	スノウボールアース	辻次夕日郎	12	ongoing	
2026-09-30	shinimodori-no-sachiusu-reijou-konsei-de-wa-saikyou-rasubosu-onii-sama-ni-dekiai-dekiaisaretemasu	死に戻りの幸薄令嬢、今世では最恐ラスボスお義兄様に溺愛されてます	柚子れもん	14	ongoing	
2026-09-30	shinigami-to-reijou-1-kan	死神と令嬢 1巻	宮本 福助	1	ongoing	
2026-09-30	riot-tsukada	RIOT	塚田ゆうた	4	ongoing	
2026-09-30	re-gion	れぎをん	辻やもり	1	ongoing	
2026-09-30	konyaku-haki-sareta-watashi-mezametara-tonari-ni-konyaku-haki-sareta	婚約破棄された私、目覚めたら隣に婚約破棄された侯爵様が眠っていた	琴乃葉	1	ongoing	
2026-09-30	konyaku-haki-kara-no-dekiai-seikatsu-ryuujin-koutaishi-no-ban-ni-eraba	婚約破棄からの溺愛生活 竜人皇太子の番に選ばれました 1巻	むぎちゃぽよこ	1	ongoing	
2026-09-30	konkatsu-strategy	婚活ストラテジー	兎中晋二	2	ongoing	
2026-09-30	kikikiru	キキキル	山本晃司	1	ongoing	
2026-09-30	jashin-ni-hirowareta-seijo-ga-mouichido-hatsukoi-o-torimodosumade	邪神に拾われた聖女が、もう一度初恋を取り戻すまで	イタガキコマリ	3	ongoing	
2026-09-30	jakyou-taisen	邪教大戦	山下郁弥	1	ongoing	
2026-09-30	honto-wa-watashi-ga-iindesho	ほんとは私がいいんでしょ?	宮咲依澄	1	ongoing	
2026-09-30	fuji-san-daifunka	富士山大噴火	速戸ゆう	2	ongoing	
2026-09-30	danzai-sareru-koushaku-reijou-umarekawatte-rasu-bosu-no-ouhisama	断罪される公爵令嬢、生まれ変わってラスボスの王妃様の子どもになります	りょうとかえ	3	ongoing	
2026-09-30	daishimin-gan-toubyouki	大市民がん闘病記	柳沢きみお	4	ongoing	
2026-09-30	cutie-honey-nova	キューティーハニーNova	津島直人	2	ongoing	
2026-09-30	chikuwa-senki-ore-no-kawaii-de-chikyuu-shinryaku	ちくわ戦記	ブブ	9	ongoing	
2026-09-30	chanpon	CHANPON	かもみら	1	ongoing	
2026-09-30	bisuta-da-gigantessa	ビスタ・ダ・ギガンテッサ	青木潤太朗	1	ongoing	
2026-09-29	yuusha-level-1	勇者LV1	WAPPA	1	ongoing	
2026-09-29	world-ender-sekai-ni-kirawareta-kimi-to-no-n-kaime	ワールドエンダー -世界に嫌われた君とのN回目ー	素与雨々	1	ongoing	
2026-09-29	uchuu-banchou-jagasaki	宇宙番長☆ジャガサキ	井上 和郎	1	ongoing	
2026-09-29	tensai-sagishi-no-isekai-yonaoshi	天才詐欺師の異世界世直し	田鵺功空	1	ongoing	
2026-09-29	moto-eiyuu-party-no-nimotsu-mochi-ossan-tensei-shite-gensei-dungeon	元英雄パーティの荷物持ちおっさん、転生して現世ダンジョンを無双する	とーわ	1	ongoing	
2026-09-29	mitsu-yorusan-wa-succubus-rashii	蜜夜さんはサキュバスらしい	瑠沢	1	ongoing	
2026-09-29	kyuuketsu-bar-e-youkoso	吸血バーへようこそ	次見やをら	4	ongoing	
2026-09-29	kouteike-no-shichinan-ga-ken-yori-sukoppu-ga-tokuide-komatteiru	皇帝家の七男だが剣よりスコップが得意で困っている	ふつうのにーちゃん	2	ongoing	
2026-09-29	biyaku-o-motta-hannin-ni-natta-kekka-hatsukoi-no-hito-ni-semarareteima	媚薬を盛った犯人になった結果、初恋の人に迫られています。	苺谷しげる	2	ongoing	
2026-09-29	baito-saki-no-net-cafe-ga-naze-ka-class-no-bishoujotachi-no-tamariba	バイト先のネットカフェが、なぜかクラスの美少女たちの溜まり場になった件。	トガタガト	1	ongoing	
2026-09-28	yayakoshisan-wa-yayakoshii	ややこしさんはややこしい	しおひがり	1	ongoing	
2026-09-28	unmei-no-makimodoshi	運命の巻戻士	木村風太	13	ongoing	
2026-09-28	sister-dont-cry	シスタードントクライ	夕海	1	ongoing	
2026-09-28	shinigami-shoujo-wa-kage-kara-oshi-o-nagametai	死神少女は陰から推しを眺めたい	珠樹　みつね	1	ongoing	
2026-09-28	neko-to-shimobe	ねことしもべ	しもべ	1	ongoing	
2026-09-28	mobu-shisai-dakedo-kono-sekai-ga-otome-game-da-to-kizuitanode	モブ司祭だけど、この世界が乙女ゲームだと気づいたのでヒロインを育成します	井冬　良	2	ongoing	
2026-09-28	miwaku-no-ouji-to-miryou-no-kikanai-hakushaku-reijou-no-keiyaku-kekkon	魅惑の王子と魅了の効かない伯爵令嬢の契約結婚	ひのもとめぐる	2	ongoing	
2026-09-28	kiwamete-kenzenna-bishoujo-level-up	極めて健全な美少女レベルアップ	キョウ屋斎	1	ongoing	
2026-09-28	embalming-magic	エンバーミング・マジック	渡辺　創翔	1	ongoing	
2026-09-28	deyueru-masutaazu-aizouban	'デュエル・マスターズ : 愛蔵版'	松本しげのぶ	2	ongoing	
2026-09-28	cardfight-vanguard-skyride	カードファイト!!ヴァンガードスカイライド	大円坊真	6	ongoing	
2026-09-28	cardfight-vanguard-full-fighters	カードファイト!!ヴァンガード フルファイターズ	大円坊真	1	ongoing	
2026-09-28	bread-barber-shop	ブレッドバーバーショップ	土田しんのすけ	1	ongoing	
2026-09-26	zankou-saisatsu	残光再撮	若鶏にこみ	1	ongoing	
2026-09-26	uchi-kara-nan-kilometer	ウチから何キロメートル？	蚕二号	1	ongoing	
2026-09-26	tsuki-wa-tapioka-mitai-ni	月はタピオカみたいに	小畠泪	1	ongoing	
2026-09-26	toudoukunchi-no-maid-shota	凍堂くんちのメイドショタ	びみ太	3	ongoing	
2026-09-26	totte-kuwanaide-tokiwa-kun	とって喰わないで常葉くん	笹木あおこ	1	ongoing	
2026-09-26	tensei-shita-kuukan-mahoutsukai-wa-shoutai-kakushite-medachitai	転生した空間魔法使いは正体隠して目立ちたい!	るり原ズラチー	3	ongoing	
2026-09-26	sunderu-basho-ga-inaka-sugite-dungeon-tansakusha-ga-ore-ichininnanda	住んでる場所が田舎すぎて、ダンジョン探索者が俺一人なんだが?	天音ナツシロ	1	ongoing	
2026-09-26	shouwana-kimi-to-reiwana-boku	昭和な君と令和な僕	ゆたか	1	ongoing	
2026-09-26	shokigai-kara-tabidatanai-yuusha-no-harem-life-yuushasama-konpura-teki-ni-out	初期街から旅立たない勇者のハーレムライフ	オンディ	2	ongoing	
2026-09-26	naan-mo-umaku-ikan	なーんもうまくいかん！	ミナミト	1	ongoing	
2026-09-26	kyou-wa-nani-shiyou	きょうはなにしよう？	サスケ	1	ongoing	
2026-09-26	ken-oni-tensei-kiwameshi-ken-wa-majutsu-o-kiri-saku	剣鬼転生 極めし剣は魔術を斬り裂く	文月 紲	2	ongoing	
