stem	title	route	ei	etype	label	imprint	number	kind	main_prefix	publisher	prev_num	prev_date	prev_isbn	next_num	next_date	next_isbn	ed_isbn_min	ed_isbn_max	have_n	have_min	have_max
1-2-no-1-rou	1・2の三四郎	canon:extra[1]	2	shinsoban	講談社コミックス	講談社コミックス	11	MID	9784061	講談社	8	1980-08	9784061726840	15	1981-12-10	9784061727991	9784061726840	9784061728479	4	8	18
1-2-no-1-rou	1・2の三四郎	canon:extra[1]	2	shinsoban	講談社コミックス	講談社コミックス	12	MID	9784061	講談社	8	1980-08	9784061726840	15	1981-12-10	9784061727991	9784061726840	9784061728479	4	8	18
1-2-no-1-rou	1・2の三四郎	canon:extra[1]	2	shinsoban	講談社コミックス	講談社コミックス	13	MID	9784061	講談社	8	1980-08	9784061726840	15	1981-12-10	9784061727991	9784061726840	9784061728479	4	8	18
1-2-no-1-rou	1・2の三四郎	canon:extra[1]	2	shinsoban	講談社コミックス	講談社コミックス	14	MID	9784061	講談社	8	1980-08	9784061726840	15	1981-12-10	9784061727991	9784061726840	9784061728479	4	8	18
1-2-no-1-rou	1・2の三四郎	canon:extra[1]	2	shinsoban	講談社コミックス	講談社コミックス	17	MID	9784061	講談社	16	1982-02-10	9784061728127	18	1982-08-10	9784061728479	9784061726840	9784061728479	4	8	18
shin-karate-jigokuhen	新カラテ地獄変	canon:volumes	0	standard	通常版	サンケイコミックス	13	MID		不明	12	1982-05-01		15	1987-02				13	1	15
shin-karate-jigokuhen	新カラテ地獄変	canon:volumes	0	standard	通常版	サンケイコミックス	14	MID		不明	12	1982-05-01		15	1987-02				13	1	15
ossu-miri-chan	オッス!美里ちゃん	seed4	0	standard	通常版	りぼんマスコットコミックス	4	MID			3	1981-02		5	1981-06				4	1	5
shutter-shower	シャッターシャワー	canon:extra[0]	1	shinsoban	スーパー・プレイボーイ・コミックス	スーパー・プレイボーイ・コミックス	2	MID	9784088	集英社	1	1986-10	9784088572130	4	1987-04	9784088572161	9784088572130	9784088572161	2	1	4
shutter-shower	シャッターシャワー	canon:extra[0]	1	shinsoban	スーパー・プレイボーイ・コミックス	スーパー・プレイボーイ・コミックス	3	MID	9784088	集英社	1	1986-10	9784088572130	4	1987-04	9784088572161	9784088572130	9784088572161	2	1	4
doyoubinoehon	土曜日の絵本	seed4	0	standard	通常版	マーガレット・コミックス	3	MID			2	1980-04-30		4	1980-11-30				4	1	6
doyoubinoehon	土曜日の絵本	seed4	0	standard	通常版	マーガレット・コミックス	5	MID			4	1980-11-30		6	1981-05-30				4	1	6
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	2	MID	9784197	徳間書店	1	1992-01	9784197820115	6	1992-02-20	9784197820221	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	3	MID	9784197	徳間書店	1	1992-01	9784197820115	6	1992-02-20	9784197820221	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	4	MID	9784197	徳間書店	1	1992-01	9784197820115	6	1992-02-20	9784197820221	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	5	MID	9784197	徳間書店	1	1992-01	9784197820115	6	1992-02-20	9784197820221	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	10	MID	9784197	徳間書店	9	1992-03	9784197820320	11	1992-04	9784197820412	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	13	MID	9784197	徳間書店	12	1992-04-20	9784197820429	14	1992-05	9784197820511	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	15	MID	9784197	徳間書店	14	1992-05	9784197820511	18		9784197820627	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	16	MID	9784197	徳間書店	14	1992-05	9784197820511	18		9784197820627	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[0]	1	shinsoban	トクマコミックス	トクマコミックス	17	MID	9784197	徳間書店	14	1992-05	9784197820511	18		9784197820627	9784197820115	9784197820627	9	1	18
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[1]	2	shinsoban	Tokuma favorite comics	Tokuma favorite comics	8	MID	9784197	徳間書店	7	2002-07	9784197801428	9	2002-08	9784197801510	9784197801336	9784197801565	10	1	12
nesshou-hanazawa-koukou	熱笑!!花沢高校	canon:extra[1]	2	shinsoban	Tokuma favorite comics	Tokuma favorite comics	11	MID	9784197	徳間書店	10	2002-09	9784197801527	12	2002-09	9784197801565	9784197801336	9784197801565	10	1	12
aa-ichirou	ああ一郎	canon:extra[0]	1	shinsoban	ジャンプスーパー・コミックス	ジャンプスーパー・コミックス	3	MID	9784420	集英社	2	1990-03-14	9784420132091	4	1990-05-10	9784420132138	9784420132077	9784420132138	3	1	4
ura-deka	うら刑事	canon:extra[0]	1	shinsoban	初版(1981-85)	初版(1981-85)	3	MID		芳文社	2	1981-10		5	1983-01				5	2	11
ura-deka	うら刑事	canon:extra[0]	1	shinsoban	初版(1981-85)	初版(1981-85)	4	MID		芳文社	2	1981-10		5	1983-01				5	2	11
ura-deka	うら刑事	canon:extra[0]	1	shinsoban	初版(1981-85)	初版(1981-85)	6	MID		芳文社	5	1983-01		9	1985-03-01				5	2	11
ura-deka	うら刑事	canon:extra[0]	1	shinsoban	初版(1981-85)	初版(1981-85)	7	MID		芳文社	5	1983-01		9	1985-03-01				5	2	11
ura-deka	うら刑事	canon:extra[0]	1	shinsoban	初版(1981-85)	初版(1981-85)	8	MID		芳文社	5	1983-01		9	1985-03-01				5	2	11
taigaamasukunisei	タイガーマスク二世	seed4	0	standard	通常版	ヒットコミックス	2	MID			1	1981-05-15		3	1982-07-20				3	1	4
kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	canon:extra[0]	1	shinsoban	劇画キングシリーズ	劇画キングシリーズ	5	MID	9784883	小池書院	4	1993-06	9784883152179	6	1993-11	9784883152551	9784883152179	9784883152551	2	4	6
kasuribana	掏摸花	canon:extra[0]	1	shinsoban	けいせい出版版	けいせい出版版	1	LEAD	9784874	けいせい出版				2	1988-10	9784874443811	9784874443811	9784874443811	1	2	2
sakuranbomonogatari	桜桃物語	seed4	0	standard	通常版	BLKC	16	MID	9784061	講談社	15	1989-12-06	9784061755055	17	1992-01-09	9784061755116	9784061753044	9784061755116	16	1	17
umezu-kazuo-kowai-hon	楳図かずおこわい本	canon:volumes	0	standard	通常版		5	MID	9784257	朝日ソノラマ	4	1981-09-26		6	1982-07	9784257900382	9784257900382	9784257900429	9	1	10
umezu-kazuo-kowai-hon	楳図かずおこわい本	canon:extra[0]	1	shinsoban	2003-04年版	2003-04年版	4	MID	9784257	朝日ソノラマ	3	2003-08-30	9784257904762	5	2003-09	9784257904786	9784257904748	9784257904878	12	1	14
umezu-kazuo-kowai-hon	楳図かずおこわい本	canon:extra[0]	1	shinsoban	2003-04年版	2003-04年版	6	MID	9784257	朝日ソノラマ	5	2003-09	9784257904786	7	2003-10	9784257904809	9784257904748	9784257904878	12	1	14
hyouman	豹マン	seed4	0	standard	通常版	サンコミックス	2	MID	9784775	パンローリング	1	1981-06-15		3	2005-04-04	9784775910276	9784775910276	9784775910276	2	1	3
neboke-jinsei	ねぼけ人生	seed4	0	standard	通常版		2	MID			1	1982-03		3	1992-09				2	1	3
pachikko-bojou	パチっ子慕情	seed4	0	standard	通常版	ゴラク・コミックス	2	MID	9784537	日本文芸社	1	1982-05		3	1982-10		9784537006292	9784537006292	3	1	4
plamo-kyoushirou	プラモ狂四郎	canon:extra[1]	2	deluxe	KCデラックス	KCデラックス	4	MID		不明	3	1990-03-17		5	1990-05-17				3	2	5
plamo-kyoushirou	プラモ狂四郎	canon:extra[3]	4	deluxe	コミックボンボンデラックス	コミックボンボンデラックス	5	MID	9784063	講談社	4		9784063131277	7	1990-07-17	9784063131307	9784063131277	9784063131710	4	4	11
plamo-kyoushirou	プラモ狂四郎	canon:extra[3]	4	deluxe	コミックボンボンデラックス	コミックボンボンデラックス	6	MID	9784063	講談社	4		9784063131277	7	1990-07-17	9784063131307	9784063131277	9784063131710	4	4	11
plamo-kyoushirou	プラモ狂四郎	canon:extra[3]	4	deluxe	コミックボンボンデラックス	コミックボンボンデラックス	9	MID	9784063	講談社	8	1990-08-17	9784063131314	11	1990-11-06	9784063131710	9784063131277	9784063131710	4	4	11
plamo-kyoushirou	プラモ狂四郎	canon:extra[3]	4	deluxe	コミックボンボンデラックス	コミックボンボンデラックス	10	MID	9784063	講談社	8	1990-08-17	9784063131314	11	1990-11-06	9784063131710	9784063131277	9784063131710	4	4	11
fukushuu-no-kyoujuu	復讐の兇獣	canon:extra[0]	1	shinsoban	芳文社コミックス(1995)	芳文社コミックス	3	MID	9784832	芳文社	2	1995-10	9784832227330	4	1995-12	9784832227408	9784832227309	9784832227408	3	1	4
sutegoma-ichi	捨て駒いち	canon:volumes	0	standard	通常版	ヤングジャンプ・コミックス	5	MID	9784088	集英社	4	1982-09		6	1983-01		9784088610177	9784088610184	7	1	8
menkuiegurekeibu	面くいエグレ警部	seed4	0	bunkobon	文庫版	秋田漫画文庫	2	MID	9784253	秋田書店	1	1982-05-20		3	1983-09	9784253016858	9784253016858	9784253016858	2	1	3
fushigi-tobe-kun	ふしぎトーボくん	seed4	0	standard	通常版	ジャンプ・コミックス	2	MID	9784088	集英社	1	1983-04-15	9784088512211	3	1983-12	9784088512235	9784088512211	9784088512235	2	1	3
kamui-gaiden-dai-2-bu	カムイ外伝第2部	seed4	0	standard	通常版	ビッグコミックス	1	LEAD	9784091	小学館				4	1983-06	9784091805942	9784091805942	9784091808509	17	4	20
kamui-gaiden-dai-2-bu	カムイ外伝第2部	seed4	0	standard	通常版	ビッグコミックス	2	LEAD	9784091	小学館				4	1983-06	9784091805942	9784091805942	9784091808509	17	4	20
kamui-gaiden-dai-2-bu	カムイ外伝第2部	seed4	0	standard	通常版	ビッグコミックス	3	LEAD	9784091	小学館				4	1983-06	9784091805942	9784091805942	9784091808509	17	4	20
supuun-oba-san	スプーンおばさん	seed4	0	standard	通常版	GKコミックス	2	MID	9784051	学習研究社	1	1983-05	9784051005924	3	1983-08	9784051007010	9784051005924	9784051007010	2	1	3
supeshiyaru-banguutara-mama	スペシャル版 ぐうたらママ	seed4	0	standard	通常版	ジェッツコミックス	1	LEAD	9784592	白泉社				2	1983-04-27	9784592760221	9784592760221	9784592760221	1	2	2
sekainorekishi	世界の歴史	seed4	0	standard	通常版	中公コミックス	4	MID	9784124	中央公論社	3	1983-12-20	9784124024289	7	1984-06-20	9784124024333	9784124024272	9784124024418	9	1	15
sekainorekishi	世界の歴史	seed4	0	standard	通常版	中公コミックス	5	MID	9784124	中央公論社	3	1983-12-20	9784124024289	7	1984-06-20	9784124024333	9784124024272	9784124024418	9	1	15
sekainorekishi	世界の歴史	seed4	0	standard	通常版	中公コミックス	6	MID	9784124	中央公論社	3	1983-12-20	9784124024289	7	1984-06-20	9784124024333	9784124024272	9784124024418	9	1	15
sekainorekishi	世界の歴史	seed4	0	standard	通常版	中公コミックス	8	MID	9784124	中央公論社	7	1984-06-20	9784124024333	9	1986-10-24		9784124024272	9784124024418	9	1	15
sekainorekishi	世界の歴史	seed4	0	standard	通常版	中公コミックス	10	MID	9784124	中央公論社	9	1986-10-24		11	1984-10-20	9784124024371	9784124024272	9784124024418	9	1	15
sekainorekishi	世界の歴史	seed4	0	standard	通常版	中公コミックス	12	MID	9784124	中央公論社	11	1984-10-20	9784124024371	13	1984-12-20	9784124024395	9784124024272	9784124024418	9	1	15
boukenshatachi-no-sekaishi	冒険者たちの世界史	seed4	0	standard	通常版		17	MID	9784827	タイムライフブックス	16	1983-08	9784827511840	18	1983-09	9784827511864	9784827511697	9784827511925	23	1	24
shisaku-nansensu-senshuu	思索ナンセンス選集	seed4	0	standard	通常版		1	LEAD	9784783	思索社				2	1983-11	9784783510901	9784783510901	9784783510956	4	2	7
shisaku-nansensu-senshuu	思索ナンセンス選集	seed4	0	standard	通常版		3	MID	9784783	思索社	2	1983-11	9784783510901	4	1984-06	9784783510925	9784783510901	9784783510956	4	2	7
shisaku-nansensu-senshuu	思索ナンセンス選集	seed4	0	standard	通常版		6	MID	9784783	思索社	5	1984-09	9784783510932	7	1984-12	9784783510956	9784783510901	9784783510956	4	2	7
takamari-shisuu-esukareeshon	たかまり指数エスカレーション	seed4	0	standard	通常版	プレイボーイコミックス	1	LEAD	9784088	集英社				2	1984-01-25	9784088570860	9784088570860	9784088570860	1	2	2
hard-ando-ruuzu	ハード＆ルーズ	canon:extra[0]	1	shinsoban	アクションコミックス	アクションコミックス	3	MID	9784575	双葉社	2	1993-06	9784575818758	4	1993-08	9784575818895	9784575818680	9784575819106	4	1	7
hard-ando-ruuzu	ハード＆ルーズ	canon:extra[0]	1	shinsoban	アクションコミックス	アクションコミックス	5	MID	9784575	双葉社	4	1993-08	9784575818895	7	1993-11	9784575819106	9784575818680	9784575819106	4	1	7
hard-ando-ruuzu	ハード＆ルーズ	canon:extra[0]	1	shinsoban	アクションコミックス	アクションコミックス	6	MID	9784575	双葉社	4	1993-08	9784575818895	7	1993-11	9784575819106	9784575818680	9784575819106	4	1	7
biiparu-kozou-no-autodoa-kyouhon	ビーパル小僧のアウトドア教本	seed4	0	standard	通常版		1	LEAD	9784093	小学館				2	1984-10	9784093660020	9784093660020	9784093660020	1	2	2
mansion-neko-no-kyoumi-shinshin	マンションネコの興味シンシン	seed4	0	standard	通常版	VARIETY BOOK	1	LEAD	9784047	角川書店				2	1984-10	9784047050068	9784047050068	9784047050068	1	2	2
dai-chouhen-doraemon-1984	大長編ドラエもん	seed4	0	standard	通常版	てんとう虫コミックス	1	LEAD	9784091	小学館				2	1984-03-25	9784091590640	9784091590640	9784091590640	1	2	2
kibaken	牙拳	seed4	0	standard	通常版	芳文社コミックス	9	MID	9784821	日本文華社	8	1984-12	9784821191024	10	1985-02	9784821191109	9784821190768	9784821191178	11	1	12
shakaikamanganihonnonbiriryokou	社会科まんが日本のんびり旅行	seed4	0	standard	通常版		1	LEAD	9784378	さ・え・ら書房				4	1984-01	9784378041049	9784378041049	9784378041063	2	4	6
shakaikamanganihonnonbiriryokou	社会科まんが日本のんびり旅行	seed4	0	standard	通常版		2	LEAD	9784378	さ・え・ら書房				4	1984-01	9784378041049	9784378041049	9784378041063	2	4	6
shakaikamanganihonnonbiriryokou	社会科まんが日本のんびり旅行	seed4	0	standard	通常版		3	LEAD	9784378	さ・え・ら書房				4	1984-01	9784378041049	9784378041049	9784378041063	2	4	6
shakaikamanganihonnonbiriryokou	社会科まんが日本のんびり旅行	seed4	0	standard	通常版		5	MID	9784378	さ・え・ら書房	4	1984-01	9784378041049	6	1984-04	9784378041063	9784378041049	9784378041063	2	4	6
kazenowatokinowasunanowa	風の輪・時の和・砂の環	seed4	0	standard	通常版	Wings comics	2	MID	9784403	新書館	1	1984-04-10	9784403610523	6	1996-02-11	9784048526012	9784048526012	9784403610523	2	1	6
kazenowatokinowasunanowa	風の輪・時の和・砂の環	seed4	0	standard	通常版	Wings comics	3	MID	9784403	新書館	1	1984-04-10	9784403610523	6	1996-02-11	9784048526012	9784048526012	9784403610523	2	1	6
kazenowatokinowasunanowa	風の輪・時の和・砂の環	seed4	0	standard	通常版	Wings comics	4	MID	9784403	新書館	1	1984-04-10	9784403610523	6	1996-02-11	9784048526012	9784048526012	9784403610523	2	1	6
kazenowatokinowasunanowa	風の輪・時の和・砂の環	seed4	0	standard	通常版	Wings comics	5	MID	9784403	新書館	1	1984-04-10	9784403610523	6	1996-02-11	9784048526012	9784048526012	9784403610523	2	1	6
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	1	LEAD	9784575	双葉社				8	1985-01-10	9784575960099	9784575960099	9784575960587	16	8	34
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	2	LEAD	9784575	双葉社				8	1985-01-10	9784575960099	9784575960099	9784575960587	16	8	34
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	3	LEAD	9784575	双葉社				8	1985-01-10	9784575960099	9784575960099	9784575960587	16	8	34
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	4	LEAD	9784575	双葉社				8	1985-01-10	9784575960099	9784575960099	9784575960587	16	8	34
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	5	LEAD	9784575	双葉社				8	1985-01-10	9784575960099	9784575960099	9784575960587	16	8	34
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	6	LEAD	9784575	双葉社				8	1985-01-10	9784575960099	9784575960099	9784575960587	16	8	34
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	7	LEAD	9784575	双葉社				8	1985-01-10	9784575960099	9784575960099	9784575960587	16	8	34
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	9	MID	9784575	双葉社	8	1985-01-10	9784575960099	16	1987-06-09	9784575960174	9784575960099	9784575960587	16	8	34
doughnuts-books	Doughnuts books	seed4	0	standard	通常版	アクションコミックス	10	MID	9784575	双葉社	8	1985-01-10	9784575960099	16	1987-06-09	9784575960174	9784575960099	9784575960587	16	8	34
