# カタカナ題の英語綴りslug候補(AI生成+Web検証780件・★未適用)。 workflow 2026-06-05。
key	title	hepburn	en_slug	status
name:すたんだっぷ|name:コミックイマージュ・スペシャル	コミックイマージュ・スペシャル	komikku-imaaju-supesharu	comic-image-special	unresolved
name:ステファン・セジク|name:サンストーン	サンストーン	sansuton	sunstone	ai_high
name:ステファン・ペトラッチャ|name:X-ファイル	X-ファイル	ekkusufairu	x-files	ai_high
name:スペアパーツプロダクション|name:マシンヘッド	マシンヘッド	mashin-heddo	machine-head	ai_high
name:スメラギ|name:ブレイブルーヴァリアブルハート	ブレイブルーヴァリアブルハート	bureiburu-variaburu-haato	blazblue-variable-heart	ai_high
name:するがしぎ|name:フックトオンクエーサー	フックトオンクエーサー	fukkuto-on-kueesaa	hooked-on-quasar	web_confirmed
name:ずんだコロッケ|name:モバミン	モバミン	mobamin	KEEP_HEPBURN	keep_hepburn
name:セガ|name:シャイニング・ティアーズ	シャイニング・ティアーズ	shainingu-teiaazu	shining-tears	ai_high
name:セガ|name:ソニック・ザ・ヘッジホッグ	ソニック・ザ・ヘッジホッグ	sonikku-za-hejjihoggu	sonic-the-hedgehog	ai_high
name:セガ|name:チェインクロニクルクリムゾン	チェインクロニクルクリムゾン	chein-kuronikuru-kurimuzon	chain-chronicle-crimson	ai_high
name:セキアトム|name:デンタルクエスト	デンタルクエスト	dentaru-kuesuto	dental-quest	ai_high
name:セキモリ|name:セキモリ	セキモリ	sekimori	KEEP_HEPBURN	keep_hepburn
name:セルジオ関|name:コロッサス	コロッサス	korossasu	colossus	ai_high
name:そのやま企画|name:ギャートルズ	ギャートルズ	gyaatoruzu	giatrus	web_corrected
name:ダーウィン・クック|name:ニューフロンティア	ニューフロンティア	nyu-furonteia	new-frontier	ai_high
name:ダークホースコミックス|name:ヘルボーイ	ヘルボーイ	heruboi	hellboy	ai_high
name:タイトー|name:アイドルクロニクル	アイドルクロニクル	aidoru-kuronikuru	idol-chronicle	ai_high
name:ダイナミックプロ|name:ザ・バード	ザ・バード	za-baado	the-bird	ai_high
name:ダイナミックプロ|name:バイオレンスジャック	バイオレンスジャック	baiorensu-jakku	violence-jack	ai_high
name:ダイナミックプロ|name:バイレンスジャック	バイレンスジャック	bairensu-jakku	violence-jack	web_confirmed
name:タカラトミー|name:カミワザワンダ	カミワザワンダ	kamiwaza-wanda	kamiwaza-wanda	ai_low
name:ダグ・ブレイスウェイト|name:ジャスティス	ジャスティス	jasuteisu	justice	ai_high
name:たちばな梓|name:バニシング・ツイン|sub:私の中の君	バニシング・ツイン	banishingu-tsuin	vanishing-twin	ai_high
name:たつひこ|name:カントリーガアル	カントリーガアル	kantorii-gaaru	country-girl	ai_high
name:ダニエル・クロウズ|name:ゴーストワールド	ゴーストワールド	gosuto-waarudo	ghost-world	ai_high
name:たべ・こーじ|name:ピンサロスナイパー	ピンサロスナイパー	pinsaro-sunaipaa	pinsalo-sniper	unresolved
name:たまきあろ|name:セーラーボーイ	セーラーボーイ	seeraa-boi	sailor-boy	ai_high
name:ダリバー・タラジッチ|name:デッドプール・キルズ・マーベルユニバース	デッドプール・キルズ・マーベルユニバース	deddopuru-kiruzu-maaberu-yunibaasu	deadpool-kills-the-marvel-universe	ai_high
name:ダン・スロット|name:スパイダーマン:ブランニュー・デイ	スパイダーマン:ブランニュー・デイ	supaidaaman-buran-nyu-dei	spider-man-brand-new-day	ai_high
name:チャールズ・M.シュルツ|name:ピーナッツ・エッセンス	ピーナッツ・エッセンス	piinattsu-essensu	peanuts-essence	ai_high
name:チャールズ|name:ピーナッツエッセンス	ピーナッツエッセンス	piinattsu-essensu	peanuts-essence	ai_high
name:チョン・ヘナ|name:タムナ	タムナ	tamuna	tamna	unresolved
name:デイビッド・ピーターセン|name:マウスガード	マウスガード	mausu-gaado	mouse-guard	ai_high
name:デイブ・ピルキー|name:ドッグマン	ドッグマン	dogguman	dog-man	ai_high
name:ティム・ラティー|name:ミュータントタートルズTVアドベンチャー	ミュータントタートルズTVアドベンチャー	myutanto-taatoruzu-teiivii-adobenchaa	mutant-turtles-tv-adventure	ai_high
name:デビー・マッコーマー|name:ロマンシング・ムーン	ロマンシング・ムーン	romanshingu-mun	romancing-moon	ai_high
name:テルミン|name:トランスノイド	トランスノイド	toransunoido	transnoid	web_confirmed
name:デレク・フライドルフス|name:バットマン:リル・ゴッサム	バットマン:リル・ゴッサム	battoman-riru-gossamu	batman-lil-gotham	ai_high
name:トクマオリオン|name:ジオポリスジョー	ジオポリスジョー	jioporisu-jo	geopolis-joe	web_confirmed
name:トニー・ヴァレント|name:ラディアン	ラディアン	radian	radiant	ai_high
name:トム・スミス|name:ミュータントタートルズクラシックコレクション	ミュータントタートルズクラシックコレクション	myutanto-taatoruzu-kurashikku-korekushon	mutant-turtles-classic-collection	ai_high
name:ドラゴンマガジン編集部|name:スレイヤーズNEXT アニメコミック	スレイヤーズNEXT アニメコミック	sureiyaazu-nekusuto-animekomikku	slayers-next-anime-comic	ai_high
name:ドラゴンマガジン編集部|name:スレイヤーズNEXT フィルムブック	スレイヤーズNEXT フィルムブック	sureiyaazu-nekusuto-firumu-bukku	slayers-next-film-book	ai_high
name:ドラゴンマガジン編集部|name:スレイヤーズTRY アニメコミック	スレイヤーズTRY アニメコミック	sureiyaazu-torai-anime-komikku	slayers-try-anime-comic	ai_high
name:ドラゴンマガジン編集部|name:セイバーマリオネットJ	セイバーマリオネットJ	seibaa-marionetto-j	saber-marionette-j	ai_high
name:ドラゴンマガジン編集部|name:ロスト・ユニバース	ロスト・ユニバース	rosuto-yunibaasu	lost-universe	ai_high
name:ドリームステージエンターテインメント|name:パウンド フォー パウンド	パウンド フォー パウンド	paundo-fo-paundo	pound-for-pound	ai_high
name:なかにしえいじ|name:ギャラクティックマンション	ギャラクティックマンション	gyarakuteikku-manshon	galactic-mansion	ai_high
name:ナナハラユウ|name:ヒバツナCLIMAX	ヒバツナCLIMAX	hibatsuna-climax	hibatsuna-climax	ai_low
name:なんじゃもんじゃ|name:ガベージブレイブ|sub:異世界に召喚され捨てられた勇者の復讐物語	ガベージブレイブ	gabeeji-bureibu	garbage-brave	ai_high
name:ニッシー西|name:ヤワラーマン	ヤワラーマン	yawaraaman	yawara-man	unresolved
name:ニトロプラス|name:ソニコミ	ソニコミ	sonikomi	sonicomi	web_confirmed
name:ねじがなめた|name:オールラッシュ!	オールラッシュ!	oru-rasshu	all-rush	ai_high
name:ノアール出版|name:BLACK NOTE セカンドシーズン	BLACK NOTE セカンドシーズン	burakku-noto	black-note-second-season	ai_high
name:ノアール出版|name:アドヴァンテージジェネレーション	アドヴァンテージジェネレーション	adovanteeji-jienereeshon	advantage-generation	ai_high
name:ノアール出版|name:ヒットマンgo!go!	ヒットマンgo!go!	hittoman-go-go	hitman-go-go	ai_high
name:のう|name:ベノム	ベノム	benomu	venom	ai_high
name:ハイバラノセ|name:イリビノデ	イリビノデ	iribinode	KEEP_HEPBURN	keep_hepburn
name:はいむらきよたか|name:アストラル・バディ	アストラル・バディ	asutoraru-badi	astral-buddy	ai_high
name:パウラ編集部|name:パウラ|sub:ホラーコミックス	パウラ	paura	KEEP_HEPBURN	keep_hepburn
name:パク・ジンジュン|name:ケイオスリングス	ケイオスリングス	keiosu-ringusu	chaos-rings	ai_high
name:パク・ソヒ|name:リアル・パープル	リアル・パープル	riaru-paapuru	real-purple	ai_high
name:はしもとさかき|name:マルス	マルス	marusu	mars	web_confirmed
name:バスティアン・ヴィヴェス|name:ラストマン	ラストマン	rasutoman	last-man	ai_high
name:はせがわみやび|name:ファイナルファンタジーⅪ	ファイナルファンタジーⅪ	fainaru-fantajii-11	final-fantasy-11	ai_high
name:ばどみゅーみん|name:Motoジム!	Motoジム!	moto-jimu	moto-jimu	ai_low
name:バラエティ・アートワークス「まんがで学ぶ成功企業の仕事術」制作班|name:ソフトバンク	ソフトバンク	sofutobanku	softbank	ai_high
name:バラエティ・アートワークス「まんがで学ぶ成功企業の仕事術」制作班|name:ワタミ	ワタミ	watami	watami	ai_high
name:バラマツヒトミ|name:ポケドル	ポケドル	pokedoru	pokedoru	ai_low
name:バンダイ・ガンバリオン|name:バトローラーX	バトローラーX	batororaa-ekkusu	vattroller-x	web_corrected
name:バンダイナムコエンターテインメント|name:Tales of Zestiria アリーシャアフターエピソード	Tales of Zestiria アリーシャアフターエピソード	teiruzu-obu-zesuteiria-ariisha-afutaa-episodo	tales-of-zestiria-alisha-after-episode	web_confirmed
name:バンダイナムコエンターテインメント|name:アイドルマスターSideMストラグルハート	アイドルマスターSideMストラグルハート	aidoru-masutaa-saido-emu-sutoraguru-haato	idolmaster-sidem-struggle-heart	web_confirmed
name:バンダイナムコエンターテインメント|name:テイルズオブTV	テイルズオブTV	teiruzu-obu-teiivii	tales-of-tv	web_confirmed
name:バンダイナムコゲームス|name:アイドルマスターNeue Green forディアリースターズ	アイドルマスターNeue Green forディアリースターズ	aidoru-masutaa-neue-green-for-diarii-sutaazu	idolmaster-neue-green-for-dearly-stars	web_confirmed
name:バンダイナムコゲームス|name:テイルズオブシンフォニアコミックアンソロジー	テイルズオブシンフォニアコミックアンソロジー	teiruzu-obu-shinfonia-komikku-ansorojii	tales-of-symphonia-comic-anthology	ai_high
name:バンダイナムコゲームス|name:テイルズオブファンタジア コミックアンソロジー	テイルズオブファンタジア コミックアンソロジー	teiruzu-obu-fantajia-komikku-ansorojii	tales-of-phantasia-comic-anthology	ai_high
name:バンダイナムコゲームス|name:ドラスティックキラー	ドラスティックキラー	dorasuteikku-kiraa	drastic-killer	web_confirmed
name:パンラボ|name:パンラボ＆comics	パンラボ＆comics	panrabo-ando-komikkusu	panlabo-and-comics	web_confirmed
name:ひさまつえいと|name:アイムアグリーバー!	アイムアグリーバー!	aimu-a-guriibaa	im-a-greaver	unresolved
name:ヒダカトオル|name:ロッカフェラー・スカンク	ロッカフェラー・スカンク	rokkaferaa-sukanku	rockefeller-skunk	web_confirmed
name:ビタリー・テルレツキー|name:サバキスタン	サバキスタン	sabakisu-tan	sobakistan	web_corrected
name:ひつじま羊|name:フェイク・ファミリー	フェイク・ファミリー	feiku-famirii	fake-family	ai_high
name:ヒトマスモドル|name:ゲキカラブ!	ゲキカラブ!	gekikarabu	gekikarabu	ai_low
name:ひらしまたかひろ|name:メラニックウーマンIONA	メラニックウーマンIONA	meranikku-uman-iona	melanic-woman-iona	unresolved
name:ヒロナカヤスシ|name:Theストライカー	Theストライカー	za-sutoraikaa	the-striker	ai_high
name:フアーノ・ガルニド|name:ブラックサッド	ブラックサッド	burakku-saddo	blacksad	ai_high
name:ファミリー企画|name:ダウンタウンモグ	ダウンタウンモグ	daun-taun-mogu	downtown-mogu	unresolved
name:ファミ通コンテンツ企画編集部|name:アイドルマスターワンフォーオール	アイドルマスターワンフォーオール	aidoru-masutaa-wan-fo-oru	idolmaster-one-for-all	ai_high
name:フェリーペ・スミス|name:ピポチュー	ピポチュー	pipochu	KEEP_HEPBURN	keep_hepburn
name:フクイタクミ|name:ハーベストマーチ	ハーベストマーチ	haabesuto-maachi	harvest-march	web_confirmed
name:ふじこう1998-|name:キレイセカイ	キレイセカイ	kirei-sekai	kirei-sekai	ai_low
name:ふじもとこっち|name:イトミミズ	イトミミズ	itomimizu	itomimizu	ai_low
name:ブシロード|name:BanG Dream(バンドリ)!ガルパ☆ピココミックアンソロジー	BanG Dream(バンドリ)!ガルパ☆ピココミックアンソロジー	bang-dreamgirls-band-partypico-comic-anthologybang-dreamgarupapikokomikkuansorojii	bang-dream-garupa-pico-comic-anthology	web_confirmed
name:フツー|name:ガンカンジャ	ガンカンジャ	gankanja	gankanja	ai_low
name:ブライアン・K・ヴォーン|name:Y:ザラストマン	Y:ザラストマン	wai-za-rasuto-man	y-the-last-man	ai_high
name:ブライアン・K・ヴォーン|name:サーガ	サーガ	saaga	saga	ai_high
name:ブライアン・アザレロ|name:ジョーカー	ジョーカー	jokaa	joker	ai_high
name:ブライアン・マイケル・ベンディス|name:インビンシブル・アイアンマン:アイアンハート	インビンシブル・アイアンマン:アイアンハート	inbinshiburu-aianman-aianhaato	invincible-iron-man-ironheart	ai_high
name:ブライアン・マイケル・ベンディス|name:スパイダーメン	スパイダーメン	supaidaamen	spider-men	ai_high
name:フランク・ミラー|name:スリーハンドレッド	スリーハンドレッド	surii-handoreddo	300	ai_high
name:ブロッコリー|name:アクエリアンエイジキングスブレイカー	アクエリアンエイジキングスブレイカー	akuerian-eiji-kingusu-bureikaa	aquarian-age-kings-breaker	web_confirmed
name:ペッペ|name:ミンゴ	ミンゴ	mingo	mingo	ai_low
name:ペヨ|name:キングスマーフ	キングスマーフ	kingu-sumaafu	king-smurf	ai_high
name:ペヨ|name:コスモスマーフ	コスモスマーフ	kosumo-sumaafu	cosmosmurf	unresolved
name:ペヨ|name:スマーフシンフォニー	スマーフシンフォニー	sumaafu-shinfonii	smurf-symphony	unresolved
name:ペヨ|name:ベビースマーフ	ベビースマーフ	bebii-sumaafu	baby-smurf	ai_high
name:ペンデルトン・ウォード|name:アドベンチャー・タイム	アドベンチャー・タイム	adobenchaa-taimu	adventure-time	ai_high
name:へんみ奈々恵|name:アラサーバージンロード	アラサーバージンロード	arasaa-baajin-rodo	arasaa-virgin-road	unresolved
name:ヘンリエッタ|name:エロティックアクター	エロティックアクター	eroteikku-akutaa	erotic-actor	web_confirmed
name:ホーム社|name:Cha・O!	Cha・O!	chao	chao	ai_low
name:ホーム社|name:K.O.マサトメ	K.O.マサトメ	nokkuauto-masatome	ko-masatome	web_confirmed
name:ホーム社|name:N・Yバード	N・Yバード	enuwai-baado	ny-bird	web_confirmed
