shared_isbn	rk_title	ndl_title	ndl_author	owner_slug	owner_author	wrong_slug	wrong_author	wrong_vol	proposed_isbn	confidence
9784091424129	ポケットモンスタースペシャル 53	ポケットモンスターSPECIAL. 53	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	53		CONFLICT
9784091425843	デュエル・マスターズ（第1巻）	デュエル・マスターズ. 第1巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	1		CONFLICT
9784091425850	デュエル・マスターズ（第2巻）	デュエル・マスターズ. 第2巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	2		CONFLICT
9784091425867	デュエル・マスターズ（第3巻）	デュエル・マスターズ. 第3巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	3		CONFLICT
9784091425874	デュエル・マスターズ（第4巻）	デュエル・マスターズ. 第4巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	4		CONFLICT
9784091425881	デュエル・マスターズ（第5巻）	デュエル・マスターズ. 第5巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	5		CONFLICT
9784091425898	デュエル・マスターズ（第6巻）	デュエル・マスターズ. 第6巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	6		CONFLICT
9784091425904	デュエル・マスターズ（第7巻）	デュエル・マスターズ. 第7巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	7		CONFLICT
9784091426086	デュエル・マスターズ（第8巻）	デュエル・マスターズ. 第8巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	8		CONFLICT
9784091426093	デュエル・マスターズ（第9巻）	デュエル・マスターズ. 第9巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	9		CONFLICT
9784091426109	デュエル・マスターズ（第10巻）	デュエル・マスターズ. 第10巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	10		CONFLICT
9784091427458	ポケットモンスタースペシャル（54）	ポケットモンスターSPECIAL. 54	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	54		CONFLICT
9784091427465	ポケットモンスタースペシャル（55）	ポケットモンスターspecial. 55	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	55		CONFLICT
9784091431110	デュエル・マスターズ（第11巻）	デュエル・マスターズ. 第11巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	11		CONFLICT
9784091431127	デュエル・マスターズ（第12巻）	デュエル・マスターズ. 第12巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	12		CONFLICT
9784091431134	デュエル・マスターズ（第13巻）	デュエル・マスターズ. 第13巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	13		CONFLICT
9784091431141	デュエル・マスターズ（第14巻）	デュエル・マスターズ. 第14巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	14		CONFLICT
9784091431158	デュエル・マスターズ（第15巻）	デュエル・マスターズ. 第15巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	15		CONFLICT
9784091431172	デュエル・マスターズ（17）	デュエル・マスターズ. 第17巻	松本しげのぶ	duel-masters-2017	松本しげのぶ	duel-masters	松本しげのぶ	17		CONFLICT
9784091432346	ポケットモンスタースペシャル（56）	ポケットモンスターSPECIAL. 56	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	56		CONFLICT
9784091432483	ポケットモンスタースペシャル（57）	ポケットモンスターSPECIAL. 57	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	57		CONFLICT
9784091432773	ポケットモンスタースペシャル（58）	ポケットモンスターSPECIAL. 58	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	58		CONFLICT
9784091433084	ポケットモンスタースペシャル（59）	ポケットモンスターSPECIAL. 59	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	59		CONFLICT
9784091433435	ポケットモンスタースペシャル（60）	ポケットモンスターSPECIAL. 60	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	60		CONFLICT
9784091433893	ポケットモンスタースペシャル（61）	ポケットモンスターSPECIAL. 61	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	61		CONFLICT
9784091435279	ポケットモンスタースペシャル（62）	ポケットモンスターSPECIAL. 62	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	62		CONFLICT
9784091435644	ポケットモンスタースペシャル（63）	ポケットモンスターSPECIAL. 63	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	63		CONFLICT
9784091435859	ポケットモンスタースペシャル（64）	ポケットモンスターSPECIAL. 64	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	64		CONFLICT
9784091490018		ゴッドマジンガー. 1	ダイナミックプロ;永井豪	(所有者不明)		god-mazinger	ダイナミックプロダクション;永井豪	1		CONFLICT
9784091490018		ゴッドマジンガー. 1	ダイナミックプロ;永井豪	(所有者不明)		majindensetsu	永井豪	1		CONFLICT
9784091490025		ゴッドマジンガー. 2	ダイナミックプロ;永井豪	(所有者不明)		god-mazinger	ダイナミックプロダクション;永井豪	2		CONFLICT
9784091490025		ゴッドマジンガー. 2	ダイナミックプロ;永井豪	(所有者不明)		majindensetsu	永井豪	2		CONFLICT
9784091490032		ゴッドマジンガー. 3	ダイナミックプロ;永井豪	(所有者不明)		god-mazinger	ダイナミックプロダクション;永井豪	3		CONFLICT
9784091490032		ゴッドマジンガー. 3	ダイナミックプロ;永井豪	(所有者不明)		majindensetsu	永井豪	3		CONFLICT
9784091490049		ゴッドマジンガー. 4	ダイナミックプロ;永井豪	(所有者不明)		god-mazinger	ダイナミックプロダクション;永井豪	4		CONFLICT
9784091490049		ゴッドマジンガー. 4	ダイナミックプロ;永井豪	(所有者不明)		majindensetsu	永井豪	4		CONFLICT
9784091500397		エスパー魔美. 9	藤子不二雄	(所有者不明)		esper-mami	藤子不二雄	9		CONFLICT
9784091511744	Ichigo（4）			ichigo	六田登	nito-monogatari	滝沢聖峰	4		LOW
9784091511782	Ichigo（8）			ichigo	六田登	nito-monogatari	滝沢聖峰	8		LOW
9784091591852	ポケットモンスタースペシャル ／ 50 初版限定	ポケットモンスターspecial. 50	シナリオ;日下秀憲	pocket-monsters-special	日下秀憲;真斗	pocket-monsters-special-2014	山本サトシ;日下秀憲	50		CONFLICT
9784091787613	たたらの辻に…	たたらの辻に…	ささやななえ	tatara-no-tsuji-ni	ささやななえこ	minamo-no-sato-minasoko-no-mori	ささやななえこ	1		LOW
9784091823380	14歳（8）			14	楳図かずお	4teen	海埜ゆうこ;石田衣良	8		LOW
9784091840325	Gym（2）			gym	柳沢きみお	gym-2000	池上遼一	2		LOW
9784091852724	MONSTER（12）			monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	12		LOW
9784091852731	MONSTER（13）			monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	13		LOW
9784091852748	MONSTER（14）			monster	スタジオ;ナッツ;浦沢直樹	gogo-monster	松本大洋	14		LOW
9784091910165	ゴールデンライラック（1）	ゴールデンライラック	萩尾望都	golden-lilac	萩尾望都	bara-no-kabin	萩尾望都	1		CONFLICT
9784091916105	セブンピース	セブンピース	赤石路代	seven-piisu	赤石路代	keetai-ga-ochiteita	赤石路代	1		CONFLICT
9784091925831	14歳（3）			14	楳図かずお	4teen	海埜ゆうこ;石田衣良	3		LOW
9784091940018	ドラえもん 1［恋愛編］	ドラえもん. 恋愛編	不二雄;藤子	doraemon-1994	不二雄;藤子	doraemon-2013	不二雄;藤子	1		CONFLICT
9784098713011	Bite Maker 〜王様のΩ〜（7）	Bite Maker : 王様のΩ. 7	杉山美和子	bite-maker-ousamanoomega	杉山美和子	bite-maker-ousamanoomega-2	杉山美和子	7		CONFLICT
9784107722867	東京トイボクシーズ 1	東京トイボクシーズ. 1	うめ	tokyo-toyboxes-2020	うめ	tokyo-toyboxes	うめ	1		CONFLICT
9784107723031	東京トイボクシーズ 2	東京トイボクシーズ. 2	うめ	tokyo-toyboxes-2020	うめ	tokyo-toyboxes	うめ	2		CONFLICT
9784107723765	東京トイボクシーズ 3	Tokyo toyboxes = 東京トイボクシ	ume	tokyo-toyboxes-2020	うめ	tokyo-toyboxes	うめ	3		LOW
9784107725783	東京トイボクシーズ 4	Tokyo toyboxes = 東京トイボクシ	ume	tokyo-toyboxes-2020	うめ	tokyo-toyboxes	うめ	4		LOW
9784107725790	東京トイボクシーズ 5	Tokyo toyboxes = 東京トイボクシ	ume	tokyo-toyboxes-2020	うめ	tokyo-toyboxes	うめ	5		LOW
9784120017469	ウェディング・ドレス	ウェディング・ドレス : 池田理代子全短篇1	池田理代子	wedding-dress	池田理代子	shiroi-egumonto	池田理代子	1		CONFLICT
9784122028661	栄光のナポレオン（1）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	1	9784124103328	CONFLICT
9784122028678	栄光のナポレオン（2）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	2	9784124103335	CONFLICT
9784122028876	栄光のナポレオン（3）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	3	9784124103359	CONFLICT
9784122028883	栄光のナポレオン（4）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	4	9784124103373	CONFLICT
9784122029057	栄光のナポレオン（5）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	5	9784124103380	CONFLICT
9784122029064	栄光のナポレオン（6）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	6	9784124103397	CONFLICT
9784122029279	栄光のナポレオン（7）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	7	9784124103533	CONFLICT
9784122029286	栄光のナポレオン（8）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	8	9784124103571	CONFLICT
9784122029552	栄光のナポレオン（9）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	9	9784124103786	CONFLICT
9784122029569	栄光のナポレオン（10）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	10	9784124103861	CONFLICT
9784122029774	栄光のナポレオン（11）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	11	9784124104226	CONFLICT
9784122029781	栄光のナポレオン（12）	栄光のナポレオン : エロイカ 1	池田理代子	eikou-no-naporeon	池田理代子	eroika	池田理代子	12	9784124104370	CONFLICT
9784124102673	ドラえもん（40）	ドラえもん. 40	不二雄;藤子	doraemon	不二雄;手塚企;朝松健;藤子	doraemon-2013	不二雄;藤子	40		CONFLICT
9784124102710	ドラえもん（41）	ドラえもん. 41	不二雄;藤子	doraemon	不二雄;手塚企;朝松健;藤子	doraemon-2013	不二雄;藤子	41		CONFLICT
9784124102758	ドラえもん（42）	ドラえもん. 42	不二雄;藤子	doraemon	不二雄;手塚企;朝松健;藤子	doraemon-2013	不二雄;藤子	42		CONFLICT
9784124102796	ドラえもん（43）	ドラえもん. 43	不二雄;藤子	doraemon	不二雄;手塚企;朝松健;藤子	doraemon-2013	不二雄;藤子	43		CONFLICT
9784124102840	ドラえもん（44）	ドラえもん. 44	不二雄;藤子	doraemon	不二雄;手塚企;朝松健;藤子	doraemon-2013	不二雄;藤子	44		CONFLICT
9784124102864	ドラえもん（45）	ドラえもん. 45	不二雄;藤子	doraemon	不二雄;手塚企;朝松健;藤子	doraemon-2013	不二雄;藤子	45		CONFLICT
9784124103328	エロイカ（第1巻）	エロイカ. 第1巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	1	9784122028661	CONFLICT
9784124103335	エロイカ（第2巻）	エロイカ. 第2巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	2	9784122028678	CONFLICT
9784124103359	エロイカ（第3巻）	エロイカ. 第3巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	3	9784122028876	CONFLICT
9784124103373	エロイカ（第4巻）	エロイカ. 第4巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	4	9784122028883	CONFLICT
9784124103380	エロイカ（第5巻）	エロイカ. 第5巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	5	9784122029057	CONFLICT
9784124103397	エロイカ（第6巻）	エロイカ. 第6巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	6	9784122029064	CONFLICT
9784124103533	エロイカ（第7巻）	エロイカ. 第7巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	7	9784122029279	CONFLICT
9784124103571	エロイカ（第8巻）	エロイカ. 第8巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	8	9784122029286	CONFLICT
9784124103786	エロイカ（第9巻）	エロイカ. 第9巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	9	9784122029552	CONFLICT
9784124103861	エロイカ（第10巻）	エロイカ. 第10巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	10	9784122029569	CONFLICT
9784124104226	エロイカ（第11巻）	エロイカ. 第11巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	11	9784122029774	CONFLICT
9784124104370	エロイカ（第12巻）	エロイカ. 第12巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	12	9784122029781	CONFLICT
9784124104455	エロイカ（第13巻）	エロイカ. 第13巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	13		CONFLICT
9784124104493	エロイカ（第14巻）	エロイカ. 第14巻	池田理代子	eroika	池田理代子	eikou-no-naporeon	池田理代子	14		CONFLICT
9784124901658	マンガギリシア神話（1）	神々と世界の誕生 1	里中満智子	manga-girishia-shinwa	里中満智子	aporon-no-kanashimi	里中満智子	1		CONFLICT
9784124901658	マンガギリシア神話（1）	神々と世界の誕生 1	里中満智子	manga-girishia-shinwa	里中満智子	eiyuu-herakuresu	里中満智子	1		CONFLICT
9784124901658	マンガギリシア神話（1）	神々と世界の誕生 1	里中満智子	manga-girishia-shinwa	里中満智子	higeki-no-ou-oidipusu	里中満智子	1		CONFLICT
9784124901658	マンガギリシア神話（1）	神々と世界の誕生 1	里中満智子	manga-girishia-shinwa	里中満智子	meikai-no-orufeusu	里中満智子	1		CONFLICT
9784124901658	マンガギリシア神話（1）	神々と世界の誕生 1	里中満智子	manga-girishia-shinwa	里中満智子	odeyusseusu-no-koukai	里中満智子	1		CONFLICT
9784124901658	マンガギリシア神話（1）	神々と世界の誕生 1	里中満智子	manga-girishia-shinwa	里中満智子	oryunposu-no-kamigami	里中満智子	1		CONFLICT
9784124901658	マンガギリシア神話（1）	神々と世界の誕生 1	里中満智子	manga-girishia-shinwa	里中満智子	toroi-no-mokuba	里中満智子	1		CONFLICT
9784124901665	マンガギリシア神話（2）	至高神ゼウス 2	里中満智子	manga-girishia-shinwa	里中満智子	aporon-no-kanashimi	里中満智子	2		CONFLICT
9784124901665	マンガギリシア神話（2）	至高神ゼウス 2	里中満智子	manga-girishia-shinwa	里中満智子	eiyuu-herakuresu	里中満智子	2		CONFLICT
9784124901665	マンガギリシア神話（2）	至高神ゼウス 2	里中満智子	manga-girishia-shinwa	里中満智子	higeki-no-ou-oidipusu	里中満智子	2		CONFLICT
9784124901665	マンガギリシア神話（2）	至高神ゼウス 2	里中満智子	manga-girishia-shinwa	里中満智子	meikai-no-orufeusu	里中満智子	2		CONFLICT
9784124901665	マンガギリシア神話（2）	至高神ゼウス 2	里中満智子	manga-girishia-shinwa	里中満智子	odeyusseusu-no-koukai	里中満智子	2		CONFLICT
9784124901665	マンガギリシア神話（2）	至高神ゼウス 2	里中満智子	manga-girishia-shinwa	里中満智子	oryunposu-no-kamigami	里中満智子	2		CONFLICT
