slug,title,total_vols,covered,missing,edition,volume,isbn13,has_isbn
doraemon-2013,DORAEMON,46,33,13,standard,42,9784124102758,yes
doraemon-2013,DORAEMON,46,33,13,standard,43,9784124102796,yes
doraemon-2013,DORAEMON,46,33,13,standard,44,9784124102840,yes
doraemon-2013,DORAEMON,46,33,13,standard,45,9784124102864,yes
doraemon,ドラえもん,46,33,13,standard,3,,no
doraemon,ドラえもん,46,33,13,standard,4,,no
doraemon,ドラえもん,46,33,13,standard,6,,no
doraemon,ドラえもん,46,33,13,standard,8,,no
doraemon,ドラえもん,46,33,13,standard,16,,no
doraemon,ドラえもん,46,33,13,standard,21,,no
doraemon,ドラえもん,46,33,13,standard,23,,no
doraemon,ドラえもん,46,33,13,standard,40,9784124102673,yes
doraemon,ドラえもん,46,33,13,standard,41,9784124102710,yes
doraemon,ドラえもん,46,33,13,standard,42,9784124102758,yes
doraemon,ドラえもん,46,33,13,standard,43,9784124102796,yes
doraemon,ドラえもん,46,33,13,standard,44,9784124102840,yes
doraemon,ドラえもん,46,33,13,standard,45,9784124102864,yes
doraneko-rock,ドラネコロック,4,1,3,standard,1,,no
doraneko-rock,ドラネコロック,4,1,3,standard,2,,no
doraneko-rock,ドラネコロック,4,1,3,standard,3,,no
doraneko-theater,ドラネコシアター,4,1,3,standard,1,9784893661913,yes
doraneko-theater,ドラネコシアター,4,1,3,standard,2,9784756127211,yes
doraneko-theater,ドラネコシアター,4,1,3,standard,3,9784757206298,yes
dorobou-chan,どろぼうちゃん,4,2,2,standard,1,,no
dorobou-chan,どろぼうちゃん,4,2,2,standard,2,,no
doronko-ace,どろんこエース,3,2,1,standard,2,,no
dororo,どろろ,8,3,5,standard,3,,no
dororo,どろろ,8,3,5,bunkobon,1,,no
dororo,どろろ,8,3,5,bunkobon,2,,no
dororo,どろろ,8,3,5,bunkobon,3,,no
dororo,どろろ,8,3,5,bunkobon,4,,no
dorotea,ドロテア,6,3,3,standard,1,9784047124486,yes
dorotea,ドロテア,6,3,3,standard,2,9784047124516,yes
dorotea,ドロテア,6,3,3,standard,3,9784047124653,yes
double-breed,ダブルブリッド,2,1,1,standard,1,9784840222204,yes
double-yuki-2008,DOUBLE,3,2,1,standard,1,,no
doubt-amano-2012,Doubt!,5,4,1,standard,1,9784575332759,yes
douda-kanichi,どうだ貫一,6,3,3,standard,1,9784063287516,yes
douda-kanichi,どうだ貫一,6,3,3,standard,2,9784063287608,yes
douda-kanichi,どうだ貫一,6,3,3,standard,3,9784063287820,yes
doughnuts-books,Doughnuts books,15,1,14,standard,16,9784575960174,yes
doughnuts-books,Doughnuts books,15,1,14,standard,17,9784575960204,yes
doughnuts-books,Doughnuts books,15,1,14,standard,18,9784575960211,yes
doughnuts-books,Doughnuts books,15,1,14,standard,19,9784575960235,yes
doughnuts-books,Doughnuts books,15,1,14,standard,20,,no
doughnuts-books,Doughnuts books,15,1,14,standard,21,9784575960259,yes
doughnuts-books,Doughnuts books,15,1,14,standard,23,9784575960273,yes
doughnuts-books,Doughnuts books,15,1,14,standard,24,9784575960280,yes
doughnuts-books,Doughnuts books,15,1,14,standard,25,9784575960297,yes
doughnuts-books,Doughnuts books,15,1,14,standard,26,9784575960303,yes
doughnuts-books,Doughnuts books,15,1,14,standard,27,9784575960310,yes
doughnuts-books,Doughnuts books,15,1,14,standard,29,9784575960334,yes
doughnuts-books,Doughnuts books,15,1,14,standard,32,,no
doughnuts-books,Doughnuts books,15,1,14,standard,34,9784575960587,yes
douran,動乱,4,3,1,standard,1,,no
doushitano-daisy,どうしたのデイジー?,2,1,1,standard,1,,no
doyoubinoehon,土曜日の絵本,8,4,4,standard,1,,no
doyoubinoehon,土曜日の絵本,8,4,4,standard,2,,no
doyoubinoehon,土曜日の絵本,8,4,4,standard,4,,no
doyoubinoehon,土曜日の絵本,8,4,4,standard,6,,no
dr-kou,Dr.汞,8,7,1,standard,5,9784063369847,yes
dr-nekoyanagita-no-kagakuteki-seishun,Dr.猫柳田の科学的青春,4,2,2,standard,3,9784344802575,yes
dr-nekoyanagita-no-kagakuteki-seishun,Dr.猫柳田の科学的青春,4,2,2,standard,5,9784344804463,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,2,9784063120219,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,4,9784063120639,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,5,9784063120943,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,6,9784063121155,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,8,9784063121698,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,9,9784063121995,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,10,9784063122237,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,13,9784063123050,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,14,9784063123302,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,16,9784063123654,yes
dr-noguchi,Dr.NOGUCHI,25,14,11,standard,17,9784063123883,yes
dr-oki-no-pachinko-kyoushitsu,Dr.沖のパチンコ教室,3,1,2,standard,1,9784537098075,yes
dr-oki-no-pachinko-kyoushitsu,Dr.沖のパチンコ教室,3,1,2,standard,2,9784537098723,yes
dragon-fist,ドラゴン・フィスト,14,12,2,standard,11,9784403615337,yes
dragon-fist,ドラゴン・フィスト,14,12,2,standard,13,9784403617768,yes
dragon-kishidan,ドラゴン騎士団,26,21,5,standard,17,9784403616044,yes
dragon-kishidan,ドラゴン騎士団,26,21,5,standard,19,9784403616747,yes
dragon-kishidan,ドラゴン騎士団,26,21,5,standard,21,9784403617362,yes
dragon-kishidan,ドラゴン騎士団,26,21,5,standard,22,9784403617560,yes
dragon-kishidan,ドラゴン騎士団,26,21,5,standard,23,9784403617843,yes
dragon-quest-eden-no-senshitachi,ドラゴンクエストエデンの戦士たち,14,9,5,standard,1,9784757504912,yes
dragon-quest-eden-no-senshitachi,ドラゴンクエストエデンの戦士たち,14,9,5,standard,2,9784757505582,yes
dragon-quest-eden-no-senshitachi,ドラゴンクエストエデンの戦士たち,14,9,5,standard,3,9784757506312,yes
dragon-quest-eden-no-senshitachi,ドラゴンクエストエデンの戦士たち,14,9,5,standard,4,9784757507180,yes
dragon-quest-eden-no-senshitachi,ドラゴンクエストエデンの戦士たち,14,9,5,standard,5,9784757508125,yes
dragon-quest-monsters,ドラゴンクエストモンスターズ+,5,1,4,standard,1,9784757503465,yes
dragon-quest-monsters,ドラゴンクエストモンスターズ+,5,1,4,standard,2,9784757504561,yes
dragon-quest-monsters,ドラゴンクエストモンスターズ+,5,1,4,standard,3,9784757506305,yes
dragon-quest-monsters,ドラゴンクエストモンスターズ+,5,1,4,standard,4,9784757507890,yes
dragon-quest-tenkuu-monogatari,ドラゴンクエスト 天空物語,11,4,7,standard,1,9784870252653,yes
dragon-quest-tenkuu-monogatari,ドラゴンクエスト 天空物語,11,4,7,standard,2,9784870253810,yes
dragon-quest-tenkuu-monogatari,ドラゴンクエスト 天空物語,11,4,7,standard,3,9784870254633,yes
dragon-quest-tenkuu-monogatari,ドラゴンクエスト 天空物語,11,4,7,standard,4,9784757501065,yes
dragon-quest-tenkuu-monogatari,ドラゴンクエスト 天空物語,11,4,7,standard,5,9784757504516,yes
dragon-quest-tenkuu-monogatari,ドラゴンクエスト 天空物語,11,4,7,standard,6,9784757505520,yes
dragon-quest-tenkuu-monogatari,ドラゴンクエスト 天空物語,11,4,7,standard,7,9784757506930,yes
dragon-screw,DRAGON SCREW,3,1,2,standard,2,9784253200622,yes
dragon-screw,DRAGON SCREW,3,1,2,standard,3,9784253200639,yes
dragon-voice,DRAGON VOICE,11,7,4,standard,1,9784063129755,yes
dragon-voice,DRAGON VOICE,11,7,4,standard,2,9784063129830,yes
dragon-voice,DRAGON VOICE,11,7,4,standard,3,9784063130102,yes
dragon-voice,DRAGON VOICE,11,7,4,standard,4,9784063130454,yes
dream-walker-riona,ドリーム・ウォーカーRiona,2,1,1,standard,2,9784091362759,yes
dream,ドリーム,8,3,5,standard,1,,no
dream,ドリーム,8,3,5,standard,2,,no
dream,ドリーム,8,3,5,standard,3,,no
dream,ドリーム,8,3,5,standard,4,,no
dream,ドリーム,8,3,5,standard,5,,no
dreams,Dreams,82,80,2,standard,25,9784063130058,yes
dreams,Dreams,82,80,2,standard,26,9784063130287,yes
drsuranpu,Dr.スランプ,27,21,6,standard,1,,no
drsuranpu,Dr.スランプ,27,21,6,standard,2,,no
drsuranpu,Dr.スランプ,27,21,6,standard,3,,no
drsuranpu,Dr.スランプ,27,21,6,standard,4,9784088511542,yes
drsuranpu,Dr.スランプ,27,21,6,standard,6,,no
drsuranpu,Dr.スランプ,27,21,6,standard,7,,no
druggist,DRUGGIST,7,2,5,standard,1,9784253190718,yes
druggist,DRUGGIST,7,2,5,standard,2,9784253190725,yes
druggist,DRUGGIST,7,2,5,standard,3,9784253190732,yes
druggist,DRUGGIST,7,2,5,standard,4,9784253190749,yes
druggist,DRUGGIST,7,2,5,standard,5,9784253190756,yes
dungeons-and-dragons,ダンジョンズ＆ドラゴンズ,3,1,2,standard,1,9784061765818,yes
dungeons-and-dragons,ダンジョンズ＆ドラゴンズ,3,1,2,standard,2,9784061766150,yes
dust-8,ダスト8,3,2,1,standard,1,,no
dynamite-daddy,ダイナマイト・ダディ,4,1,3,standard,1,9784756712295,yes
dynamite-daddy,ダイナマイト・ダディ,4,1,3,standard,2,9784756713001,yes
dynamite-daddy,ダイナマイト・ダディ,4,1,3,standard,3,9784756713698,yes
e-s,E'S,16,5,11,standard,1,9784870255968,yes
e-s,E'S,16,5,11,standard,2,9784870253162,yes
e-s,E'S,16,5,11,standard,3,9784870253766,yes
e-s,E'S,16,5,11,standard,4,9784757500488,yes
e-s,E'S,16,5,11,standard,5,9784757502208,yes
e-s,E'S,16,5,11,standard,6,9784757503649,yes
e-s,E'S,16,5,11,standard,7,9784757504653,yes
e-s,E'S,16,5,11,standard,8,9784757506084,yes
e-s,E'S,16,5,11,standard,9,9784757508071,yes
e-s,E'S,16,5,11,standard,13,9784757516328,yes
e-s,E'S,16,5,11,standard,14,9784757517189,yes
e-t-o,E.T.O.,4,3,1,standard,3,9784757511934,yes
earthian,アーシアン,10,8,2,standard,1,9784403611544,yes
earthian,アーシアン,10,8,2,standard,5,9784403613524,yes
easy-writer,イージー・ライター,3,1,2,standard,2,9784063259308,yes
easy-writer,イージー・ライター,3,1,2,standard,3,9784063259469,yes
eat-man,EAT-MAN,19,2,17,standard,1,9784073054610,yes
eat-man,EAT-MAN,19,2,17,standard,2,9784073059691,yes
eat-man,EAT-MAN,19,2,17,standard,3,9784073064954,yes
eat-man,EAT-MAN,19,2,17,standard,4,9784073069928,yes
eat-man,EAT-MAN,19,2,17,standard,5,9784073084426,yes
eat-man,EAT-MAN,19,2,17,standard,6,9784073091929,yes
eat-man,EAT-MAN,19,2,17,standard,7,9784073099154,yes
eat-man,EAT-MAN,19,2,17,standard,8,9784073105800,yes
eat-man,EAT-MAN,19,2,17,standard,9,9784073114673,yes
eat-man,EAT-MAN,19,2,17,standard,10,9784840213288,yes
eat-man,EAT-MAN,19,2,17,standard,11,9784840215060,yes
eat-man,EAT-MAN,19,2,17,standard,12,9784840216746,yes
eat-man,EAT-MAN,19,2,17,standard,13,9784840217859,yes
eat-man,EAT-MAN,19,2,17,standard,14,9784840219631,yes
eat-man,EAT-MAN,19,2,17,standard,15,9784840220873,yes
eat-man,EAT-MAN,19,2,17,standard,16,9784840220880,yes
eat-man,EAT-MAN,19,2,17,standard,17,9784840222075,yes
eater,Eater,9,5,4,standard,1,9784757716834,yes
eater,Eater,9,5,4,standard,2,9784757716841,yes
eater,Eater,9,5,4,standard,3,9784757717756,yes
eater,Eater,9,5,4,standard,4,9784757717763,yes
eden-de-aou,エデンで会おう,2,1,1,standard,1,9784091322937,yes
eden-no-hana,エデンの花,12,10,2,standard,3,9784063412437,yes
eden-no-hana,エデンの花,12,10,2,standard,4,9784063412543,yes
eden-no-ori,エデンの檻,21,20,1,standard,11,,no
eden-no-tohoku,エデンの東北,22,20,2,standard,2,,no
eden-no-tohoku,エデンの東北,22,20,2,standard,3,,no
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,1,9784047131071,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,2,9784047131330,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,3,9784047131705,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,4,9784047132054,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,5,9784047132641,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,6,9784047132764,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,7,9784047133235,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,8,9784047133631,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,9,9784047134386,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,10,9784047134805,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,11,9784047135086,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,12,9784047135567,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,14,9784047137028,yes
eden-s-bowy,ヱデンズボゥイ,20,6,14,standard,15,9784047137899,yes
eden,EDEN,18,17,1,standard,6,9784063142747,yes
edge,Edge,3,2,1,standard,1,9784896013207,yes
edo-koimoyou,江戸恋もよう,3,2,1,standard,2,9784063348835,yes
ee-kami-san-o-isseki,えーカミさんを一席,8,6,2,standard,2,9784063190038,yes
ee-kami-san-o-isseki,えーカミさんを一席,8,6,2,standard,3,9784063190243,yes
ef-a-fairy-tale-of-the-two,ef-a fairy tale of the two.,3,2,1,standard,1,9784840233644,yes
egoism,Egoism,4,2,2,standard,1,9784756705099,yes
egoism,Egoism,4,2,2,standard,2,9784756712479,yes
eien-no-kodou,永遠の鼓動,2,1,1,standard,1,9784063030372,yes
eien-no-nohara,永遠の野原,27,25,2,standard,1,9784088601779,yes
eien-no-nohara,永遠の野原,27,25,2,standard,2,9784088601939,yes
eien-no-yoru-ni-mukatte,永遠の夜に向かって…,5,2,3,deluxe,1,9784253158183,yes
eien-no-yoru-ni-mukatte,永遠の夜に向かって…,5,2,3,deluxe,2,9784253158190,yes
eien-no-yoru-ni-mukatte,永遠の夜に向かって…,5,2,3,deluxe,3,9784253158206,yes
eiken,エイケン,18,14,4,standard,4,9784253200943,yes
eiken,エイケン,18,14,4,standard,5,9784253200950,yes
eiken,エイケン,18,14,4,standard,6,9784253200967,yes
eiken,エイケン,18,14,4,standard,7,9784253200974,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,1,9784088614731,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,2,9784088614748,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,3,9784088614755,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,4,9784088614762,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,5,9784088614779,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,6,9784088614786,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,7,9784088614793,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,8,9784088614809,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,9,9784088616155,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,10,9784088616162,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,11,9784088616179,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,12,9784088616186,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,13,9784088616193,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,14,9784088616209,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,15,9784088618302,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,16,9784088618319,yes
eikou-naki-tensaitachi,栄光なき天才たち,21,4,17,standard,17,9784088618326,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,1,9784124103328,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,2,9784124103335,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,3,9784124103359,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,4,9784124103373,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,5,9784124103380,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,6,9784124103397,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,7,9784124103533,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,8,9784124103571,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,9,9784124103786,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,10,9784124103861,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,11,9784124104226,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,12,9784124104370,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,13,9784124104455,yes
eikou-no-naporeon,栄光のナポレオン,26,12,14,standard,14,9784124104493,yes
eikyuu-jishaku-no-housoku,永久磁石の法則,2,1,1,standard,1,9784906011049,yes
eimosezu,ゑひもせす,2,1,1,standard,1,9784575930498,yes
eirieru-to-earian-no-uta,エイリエルとエアリアンの詩,2,1,1,standard,1,9784403610936,yes
eiyuu-senki,英雄*戦姫,2,1,1,standard,1,9784048865739,yes
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,2,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,4,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,6,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,9,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,10,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,11,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,13,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,14,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,15,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,16,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,18,,no
eko-eko-azaraku,エコエコアザラク,18,6,12,standard,19,,no
ekuserento-men-kiite,EX-MEN聞いて,3,1,2,standard,1,9784061701830,yes
ekuserento-men-kiite,EX-MEN聞いて,3,1,2,standard,2,9784061702370,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,1,9784785915650,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,2,9784785918118,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,3,9784785918545,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,4,9784785918842,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,5,9784785919412,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,6,9784785919931,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,7,9784785920654,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,8,9784785921262,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,9,9784785922054,yes
ekuseru-saga,エクセル❤サーガ,27,17,10,standard,15,9784785925987,yes
elephantman-life,エレファントマン・ライフ,2,1,1,standard,1,9784592130383,yes
elf-17,エルフ・17,8,1,7,standard,1,9784592130567,yes
elf-17,エルフ・17,8,1,7,standard,2,9784592130741,yes
elf-17,エルフ・17,8,1,7,standard,3,9784592135135,yes
elf-17,エルフ・17,8,1,7,standard,4,9784592135142,yes
elf-17,エルフ・17,8,1,7,standard,5,9784592135159,yes
elf-17,エルフ・17,8,1,7,standard,7,9784592135173,yes
elf-17,エルフ・17,8,1,7,standard,8,9784592135180,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,1,9784073031727,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,2,9784073038290,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,3,9784073042143,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,4,9784073050766,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,5,9784073054849,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,6,9784073063254,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,7,9784073070177,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,8,9784073076612,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,9,9784073087038,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,10,9784073101376,yes
elf-o-karu-monotachi,エルフを狩るモノたち,21,2,19,standard,11,9784073109822,yes
