slug	title	title_kana	romaji(kana)	slug一致度	flag
15-fun-no-shoujo-tachi	15分の少女たち	ジュウゴフンノショウジョタチ	juugofunnoshoujotachi	0.92	
15-meisetsu-kougyou-koukou-ragubiibu	15明刹工業高校ラグビー部	15メイセツコウギョウコウコウラグビーブ	15meisetsukougyoukoukouragubibu	1.0	
15-nengo-ni-oretachi-wa	15年後に俺たちは	ジュウゴネンゴニオレタチワ	juugonengonioretachiwa	0.85	
15-no-haru	15の春	15ノハル	15noharu	1.0	
15-no-natsu-ga-yuku	15の夏がゆく	ジュウゴノナツガユク	juugononatsugayuku	0.9	
15-sai-kyou-kara-dousei-hajimemasu	15歳、今日から同棲はじめます。	ジュウゴサイキョウカラドウセイハジメマス	juugosaikyoukaradouseihajimemasu	0.93	
15-sai-no-rebyuu	15歳のレビュー	ジュウゴサイノレビュー	juugosainorebyu	0.83	
15-sai-purokanojo	15歳、プロ彼女	ジュウゴサイプロカノジョ	juugosaipurokanojo	0.91	
15-sainoechuudo	15歳のエチュード	ジュウゴサイノエチュード	juugosainoechudo	0.83	
15-shoujo-to-hyouryuuki	15少女と漂流記	ジュウゴショウジョトヒョウリュウキ	juugoshoujotohyouryuuki	0.91	
1549-jieitai-1549	戦国自衛隊1549	センゴクジエイタイ1549	sengokujieitai1549	1.0	
15sai	15才	15サイ	15sai	1.0	
16-byoukan-no-misshitsu	16秒間の密室	16ビョウカンノミッシツ	16byoukannomishitsu	1.0	
16-fiito-no-manatsu	16フィートの真夏	ジュウロクフィートノマナツ	juurokufuitonomanatsu	0.82	
16-nen-kimi-o-omou-to-konnani-ookiku	16年、君を想うとこんなに大きく…♡	16ネン、キミオオモウトコンナニオオキク…♡	16nenkimioomoutokonnaniookiku	1.0	
16-sai-hatsukoi	16歳、はつ恋	ジュウロクサイハツコイ	juurokusaihatsukoi	0.8	
16-sai-kiss	16歳KISS	16サイkiss	16saikiss	1.0	
16-sai-no-last-supaato	16歳のラストスパート	ジュウロクサイノラストスパート	juurokusainorasutosupato	0.73	
16-sai-shinkon-hajimemashita	16歳、新婚はじめました。	ジュウロクサイシンコンハジメマシタ	juurokusaishinkonhajimemashita	0.85	
16-virgin-road	（16）バージンロード	シックスティーンバージンロード	shikusuteinbajinrodo	0.6	
165185	165185	イチロクゴイチハチゴ	ichirokugoichihachigo	0.0	
16bit-sensation	16bitセンセーション	ジュウロクビットセンセーション	juurokubitosenseshon	0.7	
16engage	16engage	シックスティーンエンゲージ	shikusuteinengeji	0.5	
16life	16LIFE	16ライフ	16raifu	0.67	
17-21	17-21	ジュウナナニジュウイチ	juunananijuuichi	0.0	
17-bangai-no-joukei	17番街の情景	ジュウシチバンガイノジョウケイ	juushichibangainojoukei	0.83	
17-easy	17 easy	セブンティーンイージー	sebunteiniji	0.33	
17-guyz	17 guyz	セブンティーンガイズ	sebunteingaizu	0.5	
17-nana-2001	17	ジュウナナ	juunana	0.5	
17-nana	17	ジュウナナ	juunana	0.5	
17-nanasai-1989	17歳	ジュウナナサイ	juunanasai	0.67	
17-nanasai	17歳。	ジュウナナサイ	juunanasai	0.67	
17-sai-aitsu-gentei	17歳、あいつ限定	ジュウナナサイアイツゲンテイ	juunanasaiaitsugentei	0.89	
17-sai-hajimete-no-h	17歳初めてのH	17サイハジメテノH	17saihajimetenoh	1.0	
17-sai-hajimete	17歳、はじめて	ジュウナナサイハジメテ	juunanasaihajimete	0.8	
17-sai-kara-yari-naosu-propose	17歳からやり直すプロポーズ	17サイカラヤリナオスプロポーズ	17saikarayarinaosupuropozu	0.92	
17-sai-kisu-to-jirenma	17歳、キスとジレンマ	ジュウナナサイキストジレンマ	juunanasaikisutojirenma	1.0	
17-sai-no-canon	17歳のカノン	ジュウナナサイノカノン	juunanasainokanon	0.62	
17-sai-no-chizu	17歳のチズ	ジュウナナサイノチズ	juunanasainochizu	0.9	
17-sai-no-real	17歳のリアル	ジュウシチサイノリアル	juushichisainoriaru	0.6	
17-sai-no-tou	17歳の塔	ジュウナナサイノトウ	juunanasainotou	0.88	
17-street	17ストリート	セブンティーンストリート	sebunteinsutorito	0.67	
17	17	17	17	1.0	
1702-chuushingura	1702忠臣蔵	イチナナゼロニチュウシングラ|雪の本	ichinanazeronichuushingurano	0.75	漢字残
170cm-otomechika	170cm★オトメチカ	ヒャクナナジッセンチオトメチカ	hyakunanajisenchiotomechika	0.75	
17ans	17ans	ディセタン	deisetan	0.6	
17nichime-no-17-yopan	17日めのショパン	17ニチメノショパン	17nichimenoshopan	0.92	
17sai-natsu	17歳、夏。	17サイナツ	17sainatsu	1.0	
17sai-no-kaibougaku	17歳の解剖学	17サイノカイボウガク	17sainokaibougaku	1.0	
17sai-no-mama	17歳のママ	17サイノママ	17sainomama	1.0	
17sai-no-natsu-koi-17	17歳の夏恋に死ぬ	17サイノナツコイニシヌ	17sainonatsukoinishinu	1.0	
17sai-tabidachi-no-futari	17才旅立ちのふたり	17サイタビダチノフタリ	17saitabidachinofutari	1.0	
17sai	17歳	17サイ	17sai	1.0	
18-18	18 エイティーン	18エイティーン	18eitein	1.0	
18-diary	18 diary	18ダイアリー	18daiari	1.0	
18-ikooru-80	18=80	エイティーンエイティ	eiteineitei	0.25	
18-ji-kara-boku-no-mono	18時から僕のもの	ジュウハチジカラボクノモノ	juuhachijikarabokunomono	0.83	
18-kai-no-otoko	18階の男	ジュウハチカイノオトコ	juuhachikainootoko	0.75	
18-sai-niizuma-furin-shimasu	18歳、新妻、不倫します。	ジュウハッサイニイズマフリンシマス	juuhasainiizumafurinshimasu	0.91	
18	18	エイティーン	eitein	0.0	
1800-yachiku-to-shoujo-no-1800nichi	社畜と少女の1800日	シャチクトショウジョノ1800ニチ	shachikutoshoujono1800nichi	1.0	
18kin-no-tsukurikata	18禁のつくりかた	18キンノツクリカタ	18kinnotsukurikata	1.0	
18rin	18倫	18リン	18rin	1.0	
18sai-no-kodou	18歳の鼓動	18サイノコドウ	18sainokodou	1.0	
19-ban-hole-no-taka	19番ホールの鷹	ジュウキュウバンホールノタカ	juukyuubanhorunotaka	0.64	
19-nineteen	19 <Nineteen>	ナインティーン	naintein	0.8	
19-rufu-19	ゴルフ19	ゴルフ19	gorufu19	1.0	
19-sai-doutei-no-boku-ga-tobikonda-no-wa-av-gyokai-deshita	19歳・童貞の僕が飛び込んだのは、AV業界でした。	19サイ・ドウテイノボクガトビコンダノワ、AVギョウカイデシタ。	19saidouteinobokugatobikondanowaavgyoukaideshita	1.0	
19-sai-no-otto-niwa-himitsu-ga-aru	19歳の夫には秘密がある	ジュウキュウサイノオットニワヒミツガアル	juukyuusainootoniwahimitsugaaru	0.86	
1905-nna-1905	辰奈1905	シンナ1905	shinna1905	1.0	
1936-2021-furuya-mitsutoshi-memorial-selection	1936-2021古谷三敏メモリアルセレクション	センキュウヒャクサンジュウロクニセンニジュウイチフルヤミツトシメモリアルセレクション	senkyuuhyakusanjuurokunisennijuuichifuruyamitsutoshimemoriaruserekushon	0.88	
1945nen-10dai-no-1945-sou	1945年10代の戦争	1945ネン10ダイノセンソウ	1945nen10dainosensou	1.0	
1950nendai	1950年代	1950ネンダイ	1950nendai	1.0	
1960-nendai	1960年代	1960ネンダイ	1960nendai	1.0	
1970-nanajuunendai	1970年代	1970ネンダイ	1970nendai	1.0	
1970-nendaiki	1970年代記	1970ネンダイキ	1970nendaiki	1.0	
1978-nen-no-mangamushi	1978年のまんが虫	センキュウヒャクナナジュウハチネンノマンガムシ	senkyuuhyakunanajuuhachinennomangamushi	0.71	
1980-nendai	1980年代	センキュウヒャクハチジュウネンダイ	senkyuuhyakuhachijuunendai	0.56	
1984-sweet-memories	1984 sweet memories	1984sweetmemories	1984sweetmemories	1.0	
1985-nen-no-sodomu	1985年のソドム	センキュウヒャクハチジュウゴネンノソドム	senkyuuhyakuhachijuugonennosodomu	0.64	
1986-nen-no-natsu-monogatari	1986年の夏物語	センキュウヒャクハチジュウロクネンノナツモノガタリ	senkyuuhyakuhachijuurokunennonatsumonogatari	0.73	
198x-memories	198Xメモリーズ	センキュウヒャクハチジュウエックスメモリーズ	senkyuuhyakuhachijuuekusumemorizu	0.6	
1990-nendai	1990年代	センキュウヒャクキュウジュウネンダイ	senkyuuhyakukyuujuunendai	0.62	
1993-no-nippon-koufukuna-kekkon	1993年の日本幸福な結婚?	センキュウヒャククジュウサンネンノニホンコウフクナケッコン	senkyuuhyakukujuusannennonihonkoufukunakekon	0.67	
1995-tokyo-kaimetsu	1995東京壊滅	センキュウヒャククジュウゴトウキョウカイメツ	senkyuuhyakukujuugotoukyoukaimetsu	0.77	
1995nen-no-smoke-on-za-water	1995年のスモーク・オン・ザ・ウォーター	1995ネンノスモークオンザウォーター	1995nennosumokuonzauota	0.92	
1997-daisanji-sekai-taisen	1997第三次世界大戦	センキュウヒャククジュウシチダイサンジセカイタイセン	senkyuuhyakukujuushichidaisanjisekaitaisen	0.75	
1999-jinrui-shuumatsu	1999人類終末	センキュウヒャククジュウクジンルイシュウマツ	senkyuuhyakukujuukujinruishuumatsu	0.83	
1999-nostradamus-jigoku-no-x-file	1999ノストラダムス地獄のX-file	センキュウヒャククジュウクノストラダムスジゴクノエックスファイル	senkyuuhyakukujuukunosutoradamusujigokunoekusufuairu	0.88	
1999-seikimatsu-no-daikyoufu	1999世紀末の大恐怖!!	センキュウヒャククジュウクセイキマツノダイキョウフ	senkyuuhyakukujuukuseikimatsunodaikyoufu	0.87	
1999	1999	センキュウヒャクキュウジュウキュウ	senkyuuhyakukyuujuukyuu	0.0	
1999nen-1999-chi-no-tsuki-kara-shanghai	1999年七の月～上海	1999ネンシチノツキカラシャンハイ	1999nenshichinotsukikarashanhai	1.0	
19banme-no-karte	19番目のカルテ	19バンメノカルテ	19banmenokarute	1.0	
19sai-ai-o-tsuranuku-tameni	19歳。愛をつらぬくために	19サイアイオツラヌクタメニ	19saiaiotsuranukutameni	1.0	
19sai-no-hisokana-yokubou	19歳の密かな欲望	19サイノヒソカナヨクボウ	19sainohisokanayokubou	1.0	
19sai	19歳	19サイ	19sai	1.0	
19xx-kageki-ha	19XXカゲキ派	セイキマツカゲキハ	seikimatsukagekiha	0.67	
1choume-no-rakuen	1丁目の楽園	1チョウメノラクエン	1choumenorakuen	1.0	
1choume-no-time-capsule-mobile-1-gundam-yori	1丁目のタイムカプセル機動戦士ガンダムより	1チョウメノタイムカプセルキドウセンシガンダムヨリ	1choumenotaimukapuserukidousenshigandamuyori	0.94	
1dk	1DK	ワンディーケイ	wandeikei	0.67	
1en-no-otoko	1円の男	1エンノオトコ	1ennootoko	1.0	
1f-no-kishi	1Fの騎士	1Fノキシ	1fnokishi	1.0	
1gatsu-no-puryuvioozu	1月のプリュヴィオーズ	1ガツノプリュヴィオーズ	1gatsunopuryuiozu	1.0	
1genme-wa-yaruki-no-minpou	1限めはやる気の民法	1ゲンメワヤルキノミンポウ	1genmewayarukinominpou	1.0	
1k-apaato-no-koi	1Kアパートの恋	1Kアパートノコイ	1kapatonokoi	1.0	
1k-apato-no-sama	1Kアパートの王子様	1Kアパートノオウジサマ	1kapatonooujisama	1.0	
1k-no-o-sama	1Kの王様	1Kノオウサマ	1knoousama	1.0	
1kimi-wa-zettai-kunshu	君は絶対君主!	1キミワゼッタイクンシュ	1kimiwazetaikunshu	1.0	
1ldk-to-futari	1LDKとふたり	ワンエルディーケートフタリ	wanerudeiketofutari	0.82	
1manbunno1-no-kiseki	1万分の1の奇跡	1マンブンノ1ノキセキ	1manbunno1nokiseki	1.0	
1nen-1kumi-kai-1-sei	1年1組甲斐せんせい	1ネン1クミカイセンセイ	1nen1kumikaisensei	1.0	
1nen-3kumi-1-yanpachi-3-sei	1年3組にゃんぱち先生!	1ネン3クミニャンパチセンセイ	1nen3kuminyanpachisensei	1.0	
1nen-3kumi-momochan-sensei	1ねん3くみ桃ちゃん先生。	1ネン3クミモモチャンセンセイ	1nen3kumimomochansensei	1.0	
1nen-5kumi-ikimonogakari	1年5組いきものがかり	1ネン5クミイキモノガカリ	1nen5kumiikimonogakari	1.0	
1p-comic-dragon-quest-monsters	1Pコミックドラゴンクエストモンスターズ	1Pコミックドラゴンクエストモンスターズ	1pkomikudoragonkuesutomonsutazu	0.88	
1pondonofukuin	1ポンドの福音	1ポンドノフクイン	1pondonofukuin	1.0	
1punkan-haahaa	1分間ハァハァ	1プンカンハァハァ	1punkanhaahaa	1.0	
1satsu-de-3do-tanoshimeru-tezuka-osamu-hitto-1-yuu	1冊で3度楽しめる手塚治虫ヒット選集	1サツデ3ドタノシメルテズカオサムヒットセンシュウ	1satsude3dotanoshimerutezukaosamuhitosenshuu	1.0	
1senman-no-koibito	1千万の恋人	1センマンノコイビト	1senmannokoibito	1.0	
2-2-game	2×2ゲーム	22ゲーム	22gemu	0.8	
2-bai-tsuu-channel	2×2チャンネル	ツーバイツーチャンネル	tsubaitsuchanneru	0.91	
2-ban-sekando	2番セカンド	ニバンセカンド	nibansekando	0.89	
2-banme-no-onegai-ha	2番目のお願いは?	ニバンメノオネガイハ	nibanmenoonegaiha	1.0	
2-bone	2×BONE	トゥーボーン	toubon	0.6	
2-bun-no-1-no-akuma	1/2の悪魔	ニブンノイチノアクマ	nibunnoichinoakuma	0.78	
2-bun-no-1-soramoyou	1/2空模様	ニブンノイチソラモヨウ	nibunnoichisoramoyou	0.82	
2-bun-no-ni	2/2	ニブンノニ	nibunnoni	1.0	
2-bunnoichi-engage	1/2エンゲージ	ニブンノイチエンゲージ	nibunnoichiengeji	0.9	
2-bunnoichi-honeymoon	1/2ハネムーン	ニブンノイチハネムーン	nibunnoichihanemun	0.9	
2-bunnoichi-seremonii	1/2セレモニー	ニブンノイチセレモニー	nibunnoichiseremoni	1.0	
2-bunnoichi-wedding	1/2ウエディング	ニブンノイチウエディング	nibunnoichiuedeingu	1.0	
2-choume-no-donkihoote	2丁目のドンキホーテ	ニチョウメノドンキホーテ	nichoumenodonkihote	1.0	
2-densetsu-dai-2shou	天才伝説第2章	テンサイデンセツダイ2ショウ	tensaidensetsudai2shou	1.0	
2-dome-no-haru-hajimete-no-kisu	2度目の春初めてのキス	ニドメノハルハジメテノキス	nidomenoharuhajimetenokisu	1.0	
2-dome-no-jinsei-wa-oshi-no-shokuryou-desu	2度目の人生は推しの食糧です!?	2ドメノジンセイワオシノショクリョウデス!?	2domenojinseiwaoshinoshokuryoudesu	1.0	
2-dome-no-karada-wa-gaman-ga-dekinai	2度目のカラダは我慢ができない	ニドメノカラダワガマンガデキナイ	nidomenokaradawagamangadekinai	1.0	
2-gatsu-wa-ame-ni-nurete	2月は雨に濡れて	ニガツワアメニヌレテ	nigatsuwaameninurete	1.0	
2-hearts	2 hearts	2 hearts	2hearts	1.0	
2-i-4-6	2・4・6	ニイヨンロク	niiyonroku	0.25	
2-jou-no-valkyria-2	戦場のヴァルキュリア2	センジョウノヴァルキュリア2	senjounoarukyuria2	0.83	
2-ma-no-hito-all-2shoku-karaaban	島の人 オール2色カラー版	シマノヒトオール2ショクカラーバン	shimanohitooru2shokukaraban	1.0	
2-mankounen-tonde-niigata	2万光年翔んで新潟	ニマンコウネントンデニイガタ	nimankounentondeniigata	1.0	
2-nen-1-kumi-uchi-no-class-no-joshi-ga-yabai	2年1組うちのクラスの女子がヤバい	ニネンイチクミウチノクラスノジョシガヤバイ	ninenichikumiuchinokurasunojoshigayabai	0.94	
2-nen-7-kumi-onna-tomodachi	2年7組❤女ともだち	ニネンナナクミオンナトモダチ	ninennanakumionnatomodachi	1.0	
2-nen-b-gumi-onee-sensei	2年B組オネェ先生	2ネンBグミオネェセンセイ	2nenbgumioneesensei	1.0	
2-nen-nikumi-no-sutajiamu-girl	2年2組のスタジアムガール	ニネンニクミノスタジアムガール	ninennikuminosutajiamugaru	1.0	
2-ri-no-ceo-to-haihiiru	2人のCEOとハイヒール	2リノCEOトハイヒール	2rinoceotohaihiru	1.0	
2-ritsu-toaaru-gakuen-2nen-hoshigumi-monogatari	私立トアール学園2年☆組物語	シリツトアールガクエン2ネンホシグミモノガタリ	shiritsutoarugakuen2nenhoshigumimonogatari	1.0	
2-saisa-no-osananajimi	2歳差の幼なじみ	ニサイサノオサナナジミ	nisaisanoosananajimi	1.0	
2-tengo-jigen-no-oshi-ga-classmate-ni-narimashita	2.5次元の推しがクラスメイトになりました!?	ニテンゴジゲンノオシガクラスメイトニナリマシタ	nitengojigennooshigakurasumeitoninarimashita	0.86	
2-tengojigen-kareshi	2.5次元彼氏	ニテンゴジゲンカレシ	nitengojigenkareshi	1.0	
2-tengojigen-no-ririsa	2.5次元の誘惑(リリサ)	ニテンゴジゲンノリリサ	nitengojigennoririsa	1.0	
2-tenichiyon-jiken	2.14事件	2.14ジケン	214jiken	0.75	
2-yaicha-suru-to-okane-ga-waichau-futari-no-hanashi	イチャイチャするとお金が湧いちゃう2人の話	イチャイチャスルトオカネガワイチャウフタリノハナシ	ichaichasurutookanegawaichaufutarinohanashi	1.0	
20-dai-no-kokoro-to-karada	20代の心とカラダ	20ダイノココロトカラダ	20dainokokorotokarada	1.0	
20-dai-no-real	20代のリアル	20ダイノリアル	20dainoriaru	0.89	
20-dai-oya-o-mitoru	20代、親を看取る。	ニジュウダイオヤオミトル	nijuudaioyaomitoru	0.82	
20-jisugi-no-houkokukai	20時過ぎの報告会	ニジュウジスギノホウコクカイ	nijuujisuginohoukokukai	1.0	
20-jusseikiseikidensetsu	20世紀伝説	ニジュッセイキセイキデンセツ	nijuseikiseikidensetsu	1.0	
20-mensou-ni-onegai	20面相におねがい!!	20メンソウニオネガイ	20mensounionegai	1.0	
20-radashi-senshuu-comic-ran-soukan-20shuunen-kinen-tokubetsu-henshuu	蔵出し選集!!コミック乱創刊20周年記念特別編集	クラダシセンシュウ!!コミックランソウカン20シュウネンキネントクベツヘンシュウ	kuradashisenshuukomikuransoukan20shuunenkinentokubetsuhenshuu	1.0	
20-seiki-no-jimihen	20世紀のじみへん	ニジッセイキノジミヘン	nijiseikinojimihen	1.0	
2000-bun-no-1-byou-dreaming	1/2000秒ドリーミング	ニセンブンノイチビョウドリーミング	nisenbunnoichibyoudorimingu	0.79	
2001-ngyohime-2001	人魚姫2001	ニンギョヒメ2001	ningyohime2001	1.0	
